x,y
0.0,9.07
33.5,8.8
36.8,7.76
42.9,6.32
46.4,6.21
61.2,5.57
73.9,5.49
88.7,3.86
92.3,2.03
93.1,1.74
95.3,0.54
104.3,-0.21
127.2,-0.56
149.2,-0.96
180.1,-0.36
198.7,0.24
207.2,0.67
211.2,1.73
213.4,2.66
213.5,4.61
214.4,5.06
230.0,4.5
234.3,4.45
239.4,6.27
247.8,2.1
256.8,7.4
267.3,8.74
272.1,7.94
276.5,7.33
479.0,7.05
548.0,5.2
748.0,8.85
960.0,8.25
1069.6,8.21
1070.1,8.2
1071.7,8.17
1077.8,5.03
1078.5,4.78
1102.7,4.64
1113.2,4.61
1117.6,4.21
1128.4,4.4
1129.9,3.61
1131.1,3.53
1141.6,3.68
1150.4,3.52
1151.1,3.38
1154.6,2.9
1157.0,2.75
1159.4,2.7
1160.4,2.54
1162.2,2.4
1181.5,1.8
1181.6,2.15
1182.3,3.0
1183.7,2.85
1187.9,2.55
1190.8,3.85
1195.0,3.9
1205.0,3.5
1272.9,5.34
1275.5,6.86
1276.9,6.87
1278.7,9.42
1279.2,10.62
1279.3,9.4
1281.0,9.32
