x,y
-40.32,94.49
-39.21,94.52
-33.17,94.75
-29.66,94.81
-27.76,94.88
-25.05,94.91
-23.21,94.97
-19.32,95.02
-18.35,95.15
-15.22,95.16
-12.28,95.15
-12.15,95.33
-4.77,95.29
-1.15,95.29
-1.11,95.11
0.55,95.1
0.68,95.29
0.79,95.29
0.82,95.17
0.94,95.17
1.04,95.16
1.16,94.97
1.74,94.94
2.28,87.76
9.47,87.76
15.67,87.91
22.17,87.93
28.53,87.86
30.35,87.46
38.09,87.35
42.42,87.36
48.51,87.45
52.56,87.34
53.45,87.59
59.25,87.34
61.02,88.33
65.88,88.19
68.43,87.7
75.47,87.67
82.5,87.5
87.55,86.85
90.27,85.86
92.08,85.82
95.41,85.76
99.01,85.42
102.66,85.42
105.84,85.38
109.11,84.96
110.54,85.09
111.88,85.66
112.81,85.57
114.02,84.99
117.92,84.94
127.23,84.59
127.88,84.42
130.38,84.18
132.15,83.62
135.19,81.89
138.58,81.54
140.65,80.46
143.49,79.7
145.47,78.76
147.5,78.7
150.72,80.67
153.29,80.75
156.98,79.34
163.48,79.96
169.06,81.15
172.21,81.02
177.84,78.91
179.15,78.93
180.09,79.09
185.88,77.37
187.24,77.36
192.63,76.09
195.38,75.9
196.7,75.87
198.07,75.04
198.5,75.23
201.86,76.35
202.9,76.24
204.86,75.31
208.03,75.21
210.3,73.86
218.63,74.26
222.64,73.81
223.63,73.45
227.42,73.14
230.26,73.78
231.68,74.38
233.18,74.46
235.19,74.11
237.72,73.98
238.97,73.56
241.79,73.94
243.81,73.62
246.61,73.55
249.93,73.27
252.87,73.0
254.94,72.98
256.96,74.17
259.87,74.05
261.71,74.13
263.73,73.32
265.77,74.35
270.12,73.13
273.23,73.46
275.26,74.29
278.3,74.52
284.92,75.14
288.79,74.94
290.82,74.47
291.82,75.38
295.21,75.24
295.83,75.79
301.49,81.68
303.38,81.74
303.51,83.21
304.1,83.38
309.2,94.82
309.33,94.82
309.59,95.26
310.08,95.28
310.17,95.15
315.82,95.07
322.27,95.28
326.21,95.22
326.72,95.24
326.94,95.81
327.33,95.75
328.03,95.73
330.19,95.92
333.43,104.92
333.55,105.78
333.57,106.94
333.94,107.16
334.14,106.29
336.07,107.38
336.17,107.6
337.25,107.64
338.72,111.63
345.33,111.64
