x,y
-39.18,94.47
-34.98,94.52
-34.05,94.65
-33.15,94.7
-30.74,94.75
-29.61,94.78
-29.51,95.23
-27.75,95.24
-27.72,94.84
-25.04,95.37
-23.19,95.39
-23.16,94.91
-19.29,94.97
-18.32,95.1
-14.54,95.11
-12.19,95.11
-12.1,95.29
-1.14,95.27
-1.08,95.09
0.94,95.22
1.75,95.24
2.28,87.85
9.32,87.61
27.26,87.58
46.79,87.55
66.22,87.52
76.39,87.57
82.31,87.6
82.92,87.32
86.39,86.07
90.22,85.77
95.68,85.66
102.94,85.37
112.49,85.19
118.55,84.6
126.48,84.48
130.92,83.87
137.0,80.73
142.39,80.69
144.08,80.67
144.2,79.36
147.6,79.26
151.11,79.17
159.29,79.33
160.71,79.15
169.93,79.68
174.46,80.13
175.73,79.77
177.65,79.1
177.88,78.79
179.18,78.87
179.95,77.67
185.87,77.39
189.24,76.13
192.62,76.16
194.74,75.81
197.13,75.23
198.39,75.17
200.46,75.84
202.34,76.13
203.9,75.96
204.51,75.55
207.3,74.86
208.03,74.35
209.16,73.33
214.28,72.86
219.41,73.29
227.26,73.09
230.09,73.89
237.72,73.23
247.37,72.91
261.45,72.97
266.77,73.67
270.42,72.52
274.29,73.54
277.54,73.9
279.36,74.48
280.81,75.14
282.22,75.48
285.44,75.17
286.58,74.88
289.09,74.92
289.41,74.43
291.35,74.45
291.54,74.32
295.15,75.04
295.64,75.36
301.07,81.43
303.08,81.5
303.5,83.04
304.62,83.21
309.75,95.27
310.17,95.28
310.26,95.15
311.46,95.11
315.51,95.06
326.74,95.22
326.92,95.81
327.33,95.8
328.95,95.8
331.22,98.22
331.89,102.52
333.35,105.08
333.72,106.09
334.0,106.94
335.85,106.99
337.25,107.56
338.67,111.53
341.0,111.48
