x,y
-113.55,3.95
-111.84,3.75
-111.83,3.9
-111.34,3.8
-102.39,4.06
-102.25,4.4
-101.89,4.4
-101.8,4.11
-91.58,3.88
-91.45,3.79
-90.93,3.96
-89.58,4.08
-71.26,3.72
-68.65,4.8
-59.26,5.01
-57.33,5.08
-55.72,3.75
-28.7,3.67
-27.79,4.14
-24.4,4.31
-16.23,8.67
-8.99,9.17
-5.64,10.86
0.0,11.04
0.5,11.03
0.53,11.22
0.69,11.2
0.86,11.06
15.74,3.74
17.72,3.49
18.35,3.36
18.52,3.32
18.6,2.97
24.94,2.95
31.53,2.99
32.0,2.86
34.63,2.85
35.22,3.02
49.71,2.96
55.54,3.22
56.92,2.76
62.47,2.36
66.2,2.47
68.13,1.86
75.47,1.7
88.15,1.55
103.23,1.53
120.16,0.96
127.83,0.61
128.92,0.48
136.52,0.33
145.02,0.24
155.22,0.21
165.4,0.13
170.96,0.18
179.1,0.19
187.78,0.17
192.77,0.1
196.73,0.19
204.67,-0.38
207.75,-0.38
222.35,-0.59
234.98,-1.15
247.61,-1.62
260.75,-2.07
271.22,-2.34
281.72,-2.82
294.57,-2.92
305.37,-2.95
316.23,-2.77
329.24,-2.79
342.17,-3.54
355.05,-3.32
367.75,-3.4
377.17,-3.31
389.47,-3.26
400.0,-3.24
410.67,-3.1
426.18,-3.04
439.29,-3.11
452.73,-2.92
463.28,-2.88
476.44,-2.94
484.46,-2.8
495.24,-2.54
508.21,-2.39
518.55,-2.15
528.85,-2.04
539.24,-2.12
552.48,-1.77
566.27,-1.82
576.33,-2.06
584.1,-2.08
589.2,-1.71
595.2,-0.82
600.45,0.11
602.87,0.69
607.69,0.99
623.39,1.36
633.37,1.55
637.51,1.62
647.45,1.33
659.59,1.12
671.1,1.66
680.08,1.65
688.2,1.69
708.09,1.66
719.73,1.7
732.06,1.52
741.54,1.55
752.65,1.36
768.99,1.35
778.75,1.37
803.27,1.34
850.7,1.15
868.96,0.76
873.66,0.68
877.26,0.66
883.19,0.82
889.96,0.82
900.76,0.91
913.16,1.15
923.66,1.02
937.16,1.17
948.96,1.01
962.56,1.0
974.26,0.89
987.36,0.8
1001.56,0.72
1013.16,0.61
1025.76,0.66
1036.56,0.78
1048.96,0.91
1060.86,0.86
1074.36,0.83
1086.76,0.79
1098.36,0.8
1109.06,0.68
1120.46,0.65
1133.06,0.74
1145.76,0.89
1155.27,1.0
1165.74,1.25
1166.49,1.79
1167.48,2.35
1167.55,2.52
1168.55,2.91
1170.59,2.96
1172.25,3.33
1172.57,3.32
1175.06,3.4
1177.14,3.47
1177.2,3.85
1177.43,3.87
1177.44,3.39
1182.97,3.62
1185.54,3.69
1186.55,7.64
1186.75,11.41
1187.46,11.44
1187.49,4.74
1192.85,4.68
