x,y
-57.82,3.6
-53.32,3.51
-53.28,3.34
-49.57,3.51
-40.44,3.96
-35.0,4.02
-30.09,4.02
-30.03,3.69
-21.36,3.45
-20.5,3.5
-20.39,4.3
-19.45,4.27
-5.98,11.02
-0.69,10.8
-0.49,10.91
-0.44,10.95
-0.34,10.96
0.02,10.98
13.18,4.65
14.63,4.56
14.71,3.9
14.85,3.89
14.88,3.61
16.02,3.61
20.85,3.59
22.06,3.63
22.75,3.33
23.56,3.33
24.97,3.79
30.01,3.83
37.16,3.76
41.49,3.33
43.16,3.32
45.61,3.72
53.71,3.65
60.11,3.7
61.59,3.15
62.45,3.68
66.55,3.43
69.11,3.4
71.57,3.45
72.11,3.42
72.24,3.29
72.78,3.23
72.88,3.12
73.35,3.08
73.42,2.88
76.35,2.86
77.15,2.83
80.35,3.27
85.23,3.26
89.61,2.67
94.3,1.77
95.82,1.75
96.84,1.57
104.31,0.19
104.47,-0.01
109.4,-0.25
112.34,-0.25
119.2,-0.4
123.4,-0.46
128.77,-0.87
134.14,-1.02
138.26,-1.49
144.07,-1.84
148.33,-2.29
153.43,-2.87
158.77,-2.91
163.48,-3.54
169.42,-4.0
174.32,-4.08
177.18,-4.06
183.13,-4.02
187.61,-3.84
190.6,-3.87
198.31,-3.69
203.84,-3.59
209.07,-3.35
214.07,-3.1
216.81,-3.04
224.48,-2.92
227.41,-2.8
233.91,-2.58
238.98,-2.31
241.53,-2.31
249.42,-2.24
252.26,-2.14
258.4,-2.08
262.85,-2.07
268.63,-2.07
273.84,-1.79
279.04,-1.62
284.02,-1.61
288.89,-1.61
293.83,-1.61
298.98,-1.61
301.79,-1.64
308.21,-1.8
312.92,-2.0
319.01,-2.27
328.73,-2.81
333.79,-2.98
338.91,-3.56
342.07,-3.83
349.21,-4.46
351.65,-4.55
359.31,-4.73
364.26,-4.89
369.15,-4.92
372.28,-4.96
379.31,-4.78
382.21,-4.79
387.33,-4.59
392.72,-4.31
397.35,-4.35
403.95,-4.08
408.19,-3.94
413.76,-3.9
417.96,-4.18
422.71,-4.25
427.78,-4.24
432.26,-4.13
438.03,-4.23
442.63,-4.35
448.26,-4.55
452.34,-4.68
457.18,-4.65
462.45,-4.66
467.08,-4.89
473.31,-5.12
479.32,-5.12
483.95,-5.09
488.61,-4.91
490.92,-4.91
498.74,-4.24
503.43,-3.47
508.21,-2.99
512.91,-2.5
518.53,-2.19
522.62,-1.67
527.91,-1.45
532.53,-1.21
536.82,-1.22
544.37,-1.25
549.39,-1.03
554.47,-0.79
554.74,0.23
557.45,1.48
558.64,1.52
559.71,3.96
565.54,3.76
570.32,3.55
575.95,3.47
581.14,3.44
590.8,3.49
595.47,3.52
601.31,3.52
610.16,3.55
615.94,3.6
620.5,3.33
620.76,3.07
630.7,3.13
639.72,3.4
640.0,3.68
644.42,3.76
649.26,3.75
655.41,3.61
656.1,3.25
659.56,3.17
665.07,3.18
675.8,3.14
681.2,3.02
690.37,2.87
691.3,2.88
695.4,3.11
700.19,3.23
705.65,3.29
710.58,3.05
715.19,2.99
720.08,2.95
725.36,2.85
733.8,2.9
739.58,3.09
744.76,3.21
745.39,3.31
750.38,3.07
755.4,3.05
760.42,3.06
764.96,3.05
769.43,2.96
775.43,2.99
780.96,2.9
785.04,2.74
789.08,2.64
795.74,2.46
801.61,2.71
805.92,1.2
806.0,0.38
807.78,0.05
809.46,-0.74
814.26,-1.39
819.75,-1.52
824.66,-1.85
831.06,-1.93
835.47,-1.67
841.65,-1.26
845.62,-1.09
851.43,-0.95
855.42,-0.73
860.04,-0.7
865.55,-0.62
870.29,-0.62
875.25,-0.74
879.19,-0.65
882.1,2.12
889.62,2.33
895.12,2.34
900.61,1.99
905.03,1.89
911.92,1.79
912.9,0.12
917.38,-0.01
923.89,-0.03
929.3,-0.03
933.38,-0.09
939.47,-0.35
943.95,-0.57
948.86,-0.71
953.19,-1.04
958.13,-1.28
964.11,-1.93
969.2,-2.31
973.6,-2.78
979.49,-3.2
984.12,-4.27
989.06,-4.62
993.22,-5.37
997.62,-5.19
1003.92,-4.99
1007.94,-4.94
1014.48,-4.46
1019.27,-3.89
1023.9,-3.3
1029.3,-1.56
1034.12,-0.3
1035.23,-0.45
1037.5,2.2
1039.95,2.57
1041.63,2.69
1045.69,2.64
1048.22,2.78
1048.7,2.73
1050.66,2.66
1055.03,2.76
1055.04,2.92
1055.19,2.92
1055.24,2.7
1055.52,2.59
1058.23,2.27
1061.03,2.84
1061.11,3.16
1061.32,3.16
1061.35,2.99
1062.07,3.05
1063.47,7.62
1063.49,11.2
1064.14,11.2
1064.22,5.06
1072.04,5.08
1072.09,4.91
