x,y
-34.67,3.03
-21.64,3.47
-5.21,10.62
0.0,10.79
0.8,10.67
15.04,3.91
44.21,3.67
53.7,3.41
69.41,3.26
74.12,3.21
75.36,2.63
77.61,2.66
79.01,1.95
80.26,2.23
83.89,1.31
87.4,0.64
88.46,0.06
89.38,0.05
90.29,-0.57
92.19,-1.21
94.1,-1.48
95.58,-1.64
97.06,-1.81
98.54,-2.59
100.04,-2.36
101.53,-3.61
103.03,-4.31
104.52,-5.09
106.02,-4.72
115.6,-4.55
126.58,-3.91
137.57,-3.76
166.04,-3.57
208.67,-3.55
232.6,-2.86
256.53,-2.65
278.63,-2.39
304.96,-2.43
401.28,-2.52
444.62,-2.42
473.45,1.36
492.03,0.37
501.13,2.69
538.34,2.61
539.43,0.5
586.84,0.65
591.85,2.25
634.25,0.79
645.87,2.47
648.1,1.49
650.37,3.12
679.81,2.06
681.65,0.92
710.49,2.44
724.78,1.52
729.06,0.85
744.97,-0.65
760.87,-0.2
776.78,-0.45
807.12,-0.48
822.18,-1.02
837.25,-1.34
856.56,-1.8
875.87,-1.94
891.61,-2.14
907.36,-2.57
917.94,-2.81
928.51,-3.38
939.09,-3.76
957.22,-4.04
975.34,-4.36
981.85,-4.88
988.37,-5.07
993.15,-4.98
997.92,-4.17
1000.83,-3.93
1003.74,-3.46
1005.84,-2.75
1007.93,-2.4
1010.03,-2.03
1012.12,-1.57
1014.22,-1.41
1016.66,-0.85
1019.11,-0.45
1020.59,-0.01
1022.08,0.33
1024.94,0.62
1027.42,1.01
1027.5,1.91
1029.54,2.38
1030.3,2.36
1033.71,2.6
1049.91,2.6
1059.69,2.74
1063.67,2.86
1067.92,3.15
1069.2,7.38
1069.21,11.12
1069.91,11.12
1069.92,4.2
1079.0,4.2
