x,y
-104.38,3.53
-101.31,3.53
-101.21,3.35
-100.65,3.35
-91.28,3.4
-86.07,3.22
-81.27,3.17
-81.09,3.34
-78.08,3.35
-69.74,3.54
-61.78,3.55
-55.33,3.27
-52.42,3.27
-52.32,3.13
-51.73,3.13
-47.74,3.11
-40.98,2.83
-40.08,2.83
-39.98,3.64
-37.91,3.64
-37.82,3.16
-37.41,3.16
-37.31,2.81
-36.54,2.81
-32.25,2.82
-32.15,3.19
-31.89,3.19
-31.82,3.63
-29.74,3.63
-29.65,2.74
-20.85,2.53
-20.35,2.53
-20.33,3.85
-20.11,3.85
-5.34,10.54
-5.31,10.66
-5.06,10.81
0.52,10.75
0.54,10.68
14.35,4.66
14.53,4.65
14.58,3.81
16.13,3.77
20.94,3.72
24.02,3.66
24.88,3.35
25.15,3.39
25.67,3.59
61.81,3.38
62.52,3.02
62.89,2.99
63.9,3.36
68.47,3.35
71.35,3.29
76.56,3.14
79.03,1.77
79.07,2.13
79.53,1.85
79.86,0.4
80.73,0.04
84.19,-1.28
91.07,-2.86
98.86,-3.03
104.72,-3.44
111.83,-3.57
117.5,-3.64
122.68,-3.3
127.99,-3.01
133.19,-3.05
138.59,-2.97
142.64,-3.06
147.57,-3.03
154.74,-3.05
160.56,-3.06
165.64,-3.04
171.23,-2.92
176.46,-3.25
181.7,-3.33
187.34,-3.09
194.81,-3.11
201.81,-3.03
209.17,-2.92
217.13,-2.5
224.39,-2.32
231.56,-2.01
238.61,-1.86
244.26,-1.46
250.86,-1.48
257.68,-1.35
264.63,-1.36
271.6,-1.39
278.46,-1.3
285.41,-1.34
292.55,-1.3
299.48,-1.45
306.53,-1.31
313.51,-1.31
320.61,-1.36
327.48,-1.39
334.27,-1.41
341.14,-1.37
348.14,-1.47
354.74,-1.48
361.63,-1.57
368.52,-1.55
375.39,-1.57
382.25,-1.64
389.11,-1.7
395.97,-1.76
408.94,-1.88
415.87,-1.9
423.66,-1.83
430.51,-1.86
437.34,-2.03
443.9,-1.93
450.58,-2.0
457.03,-2.29
463.49,-2.59
466.61,-2.54
469.88,-2.62
472.79,-2.94
475.58,-2.92
478.9,-3.09
482.73,-3.15
486.37,-3.3
489.6,-3.41
495.49,-3.59
501.05,-3.74
506.25,-3.96
510.52,-3.95
519.15,-4.19
524.42,-3.94
531.55,-1.11
533.57,0.3
536.93,1.2
539.8,2.72
547.38,3.07
565.95,3.18
580.24,3.14
596.82,2.98
604.75,2.97
627.1,2.8
644.65,2.77
653.14,2.89
665.59,2.58
702.88,2.28
724.05,1.74
748.05,1.59
755.43,1.39
759.12,1.08
763.43,-0.52
780.61,-0.6
793.47,-0.63
811.78,-0.48
829.9,-0.18
832.08,0.24
837.03,1.19
847.91,1.38
866.13,1.53
875.49,1.97
879.37,1.53
881.61,0.74
892.4,-0.24
910.47,-0.35
930.95,-0.97
948.68,-1.63
961.58,-1.95
970.23,-2.24
980.35,-2.28
991.61,-2.58
998.88,-2.43
1006.77,-2.74
1012.88,-2.02
1013.9,-1.96
1017.82,-1.75
1021.66,-1.28
1024.92,1.31
1025.7,2.69
1026.82,2.82
1029.19,2.43
1030.97,2.32
1031.12,2.47
1034.27,2.73
1038.91,2.7
1042.68,3.41
1054.0,3.37
1056.21,3.27
1056.4,3.26
1056.42,3.4
1056.56,3.4
1056.68,3.1
1059.63,3.12
1059.71,5.51
1059.89,5.51
1059.99,3.14
1063.61,3.17
1063.62,3.65
1063.8,3.65
1063.87,3.39
1066.17,3.41
1067.98,3.52
1069.11,7.5
1069.19,11.64
1069.62,11.64
1069.66,4.69
1074.3,4.7
1080.4,4.63
1081.87,4.56
1083.78,4.57
