x,y
-48.23,2.98
-20.11,3.12
-5.11,10.27
0.0,10.47
0.68,10.65
16.96,3.03
18.04,3.05
22.9,3.08
34.08,2.8
44.0,2.96
45.48,2.9
51.37,3.58
62.06,3.6
64.92,3.58
65.9,3.61
70.1,3.19
73.04,3.36
73.08,3.15
73.69,3.17
73.72,3.01
74.31,3.01
74.35,2.82
76.99,2.79
80.84,3.34
81.55,3.39
85.67,3.4
86.45,2.22
97.64,-0.11
110.38,-0.92
120.27,-1.63
130.23,-1.11
139.98,-2.82
150.78,-3.59
160.76,-3.86
169.71,-3.85
180.93,-3.71
189.94,-3.63
200.82,-3.36
210.49,-3.27
220.65,-3.27
230.02,-3.34
239.47,-3.28
250.05,-3.23
260.83,-2.87
270.54,-2.59
278.59,-1.93
289.96,-1.54
300.72,-1.59
310.71,-1.72
320.24,-2.06
330.72,-2.49
341.17,-2.57
348.38,-2.92
359.71,-3.3
369.06,-3.41
379.16,-3.34
389.23,-3.64
400.79,-3.75
410.18,-3.74
419.51,-3.52
429.49,-3.32
440.76,-3.37
451.85,-3.3
460.54,-3.09
470.91,-2.97
480.09,-2.85
490.94,-2.87
501.81,-2.46
510.69,-2.31
519.91,-2.28
530.44,-2.13
540.69,-0.81
554.25,3.44
566.77,3.4
577.82,2.96
590.75,2.79
600.34,2.66
612.65,2.7
626.94,2.69
638.51,2.81
648.73,2.8
667.19,3.15
678.04,2.72
695.77,2.8
710.05,3.15
718.82,3.44
729.14,3.12
749.58,3.09
757.82,3.03
774.09,3.2
785.04,3.05
799.33,2.8
810.35,0.35
821.07,-0.2
829.93,-0.08
840.46,-0.08
850.56,-0.11
864.62,-1.45
878.28,-1.02
885.79,-0.82
894.65,-0.32
907.49,0.05
920.28,0.1
929.81,0.13
940.1,-0.37
952.14,-1.3
961.94,-2.21
970.04,-2.79
981.17,-3.23
992.7,-4.18
1005.32,-4.33
1018.48,-4.89
1030.38,-6.28
1042.32,2.66
1049.97,2.85
1058.86,2.89
1058.99,11.15
1059.56,7.78
1059.6,4.86
1059.62,11.14
1076.72,4.83
