x,y
-57.81,3.58
-53.33,3.54
-53.28,3.38
-49.55,3.54
-40.46,3.67
-40.42,4.98
-34.98,4.05
-30.05,4.05
-29.94,3.7
-21.34,3.57
-20.4,3.57
-20.38,4.4
-20.24,4.32
-20.2,4.4
-5.92,10.93
-0.69,10.75
-0.46,10.9
-0.43,10.93
0.07,10.92
14.55,4.52
14.56,3.88
14.78,3.87
14.8,3.58
15.96,3.56
20.87,3.6
23.46,3.37
25.01,3.83
37.48,3.8
40.93,3.36
43.34,3.36
45.46,3.74
60.22,3.69
61.12,3.2
61.61,3.18
62.41,3.75
66.43,3.43
69.11,3.41
71.49,3.41
72.11,3.43
72.17,3.3
72.75,3.25
72.76,3.14
73.25,3.07
73.32,2.9
82.82,3.59
92.15,2.22
93.25,1.23
98.38,1.18
104.39,0.08
109.07,-0.22
114.74,-0.32
120.2,-0.38
126.56,-0.52
130.96,-0.42
140.28,-0.96
149.36,-1.74
158.08,-2.48
167.76,-2.79
176.99,-3.52
185.59,-3.49
194.59,-3.62
203.03,-2.94
212.32,-2.98
221.74,-2.85
230.33,-2.02
239.24,-2.01
248.91,-2.07
258.05,-1.99
267.75,-1.81
276.49,-1.47
282.96,-1.5
291.7,-1.28
301.53,-1.09
309.9,-1.09
318.31,-1.16
327.85,-1.53
336.79,-2.11
346.59,-3.27
355.1,-4.61
364.15,-5.55
373.26,-6.43
382.27,-6.0
392.69,-5.18
401.32,-3.84
408.85,-3.09
416.99,-3.22
426.91,-3.9
435.4,-3.87
444.99,-3.78
454.79,-3.18
463.77,-3.06
471.92,-3.21
480.67,-3.32
489.54,-3.21
499.01,-2.92
508.25,-1.95
517.54,-1.58
527.1,-1.43
539.9,-1.21
549.73,-1.01
554.35,-0.52
554.87,0.33
556.63,1.23
558.99,1.87
559.91,3.72
569.05,3.56
583.09,3.47
597.03,3.51
611.23,3.52
620.24,3.41
621.14,3.12
632.09,3.19
639.3,3.34
640.29,3.72
648.08,3.71
654.72,3.67
656.62,3.22
662.22,3.08
674.85,3.08
680.39,3.0
690.74,2.91
697.15,3.05
707.32,3.16
717.55,3.0
729.92,2.95
737.3,2.99
744.92,3.24
753.97,3.05
766.85,3.04
781.56,3.01
786.43,2.72
794.97,2.52
802.44,2.62
805.67,1.14
806.1,0.32
808.93,-0.57
813.03,-1.27
821.72,-1.63
830.34,-1.99
838.19,-1.58
846.33,-1.1
854.17,-0.71
868.8,-0.58
879.64,-0.44
882.78,2.01
892.43,2.27
897.87,2.18
906.37,1.78
912.29,1.58
914.57,0.11
925.9,-0.02
934.24,0.01
942.28,-0.42
950.48,-0.83
957.19,-1.21
963.67,-1.89
968.91,-2.05
972.25,-2.64
979.05,-3.33
983.49,-4.12
989.84,-4.57
994.26,-5.31
998.81,-5.22
1008.62,-5.01
1014.01,-4.23
1018.48,-3.95
1024.77,-3.19
1029.72,-1.49
1033.39,-0.64
1035.15,-0.43
1040.38,2.57
1047.74,2.73
1048.22,2.73
1048.59,2.68
1050.66,2.63
1054.95,2.64
1054.97,2.83
1055.11,2.84
1055.17,2.68
1061.05,2.83
1061.07,3.16
1061.31,3.15
1061.35,2.99
1062.05,3.0
1063.47,7.64
1063.5,11.12
1064.14,11.12
1072.03,5.1
