x,y
-20.03,2.56
-20.01,3.06
-19.92,3.01
-19.15,3.86
-5.4,10.59
0.0,10.69
0.67,10.66
14.48,3.99
16.1,3.84
21.1,3.83
34.54,3.84
47.28,3.58
51.81,3.5
53.19,3.49
62.52,3.38
62.61,3.12
63.05,3.1
63.28,3.38
68.5,3.44
71.48,3.41
73.6,3.2
74.18,3.19
74.2,3.01
74.74,2.84
74.8,3.01
75.41,2.84
79.28,2.79
79.4,1.84
79.58,1.84
79.63,0.92
84.11,-2.07
86.77,-2.05
86.96,-1.82
94.33,-1.45
95.14,-1.59
96.19,-1.78
97.49,-1.88
98.97,-1.94
100.62,-2.09
102.37,-2.1
106.57,-1.98
108.98,-1.93
111.46,-1.95
114.13,-1.72
116.97,-1.89
120.32,-1.72
122.94,-1.61
126.11,-1.65
129.35,-1.71
132.6,-1.68
135.98,-1.81
139.34,-1.84
142.72,-1.9
146.09,-2.05
149.4,-2.05
152.83,-2.03
156.52,-2.24
159.81,-2.26
163.35,-2.29
166.98,-2.28
170.57,-2.29
174.17,-2.33
177.76,-2.35
181.3,-2.22
184.88,-2.29
188.47,-2.07
192.08,-2.03
195.71,-2.01
199.29,-1.78
202.8,-1.71
213.22,-1.54
216.62,-1.53
219.97,-1.47
223.45,-1.41
227.12,-1.35
230.36,-1.37
233.95,-1.39
237.58,-1.39
241.14,-1.33
244.37,-1.21
247.92,-1.29
251.33,-1.38
254.83,-1.41
258.26,-1.27
261.82,-1.31
265.51,-1.42
269.13,-1.46
272.37,-1.51
275.93,-1.64
279.48,-1.65
283.26,-1.68
286.81,-1.76
290.3,-1.74
293.64,-1.83
297.34,-1.88
300.93,-1.9
307.75,-1.91
311.22,-1.9
314.78,-1.89
318.26,-1.96
321.84,-1.6
325.34,-1.82
328.93,-1.85
332.5,-1.98
339.73,-2.19
343.33,-2.3
347.0,-2.35
350.54,-2.33
354.22,-2.5
361.47,-2.49
365.03,-2.55
368.73,-2.7
372.48,-2.76
375.86,-2.82
379.44,-3.0
383.03,-2.94
386.69,-3.0
390.23,-2.92
393.81,-3.05
397.31,-3.04
400.97,-3.08
404.5,-3.16
411.86,-3.24
415.22,-3.3
418.73,-3.34
422.36,-3.36
425.88,-3.37
429.47,-3.43
432.96,-3.55
436.25,-3.54
439.34,-3.52
442.29,-3.55
445.19,-3.55
448.04,-3.6
450.82,-3.62
453.57,-3.69
456.23,-3.55
458.89,-3.77
461.51,-3.76
464.23,-3.76
466.72,-3.62
469.34,-3.63
471.94,-3.58
474.35,-3.52
476.67,-3.57
478.85,-3.55
480.95,-3.64
483.16,-3.46
485.33,-3.47
487.6,-3.47
489.84,-3.47
492.15,-3.41
494.31,-3.48
496.51,-3.35
498.32,-3.34
500.18,-3.42
501.92,-3.46
503.58,-3.48
505.18,-3.53
506.66,-3.41
508.09,-3.41
509.45,-3.43
510.81,-3.43
512.09,-3.4
513.34,-3.39
514.53,-3.38
515.66,-2.86
516.66,-2.55
517.55,-2.06
518.19,-1.82
518.78,-1.7
519.29,-1.61
519.7,-1.55
520.0,-1.43
520.22,-1.34
520.39,-1.27
520.47,-1.18
520.5,-1.23
520.53,-1.24
520.87,-1.08
521.44,-0.94
523.13,-0.4
523.68,-0.31
524.02,-0.27
524.13,-0.38
527.67,0.52
528.61,1.75
530.31,3.38
543.89,3.3
559.21,3.38
567.99,3.19
574.66,3.08
582.14,2.89
598.27,2.89
609.2,2.84
622.55,2.81
632.7,2.77
644.17,2.75
649.5,3.4
657.83,2.9
667.55,2.7
676.68,2.46
676.91,2.54
686.55,2.61
693.04,2.63
704.95,2.41
709.48,2.63
711.15,1.93
720.27,1.75
731.42,1.55
742.45,1.41
754.6,1.06
766.93,-0.68
769.6,-0.83
771.47,-0.67
772.56,-0.7
773.8,-0.7
774.97,-0.73
776.57,-0.66
778.15,-0.75
779.64,-0.9
781.47,-0.71
783.24,-0.74
785.14,-0.8
787.34,-0.84
789.22,-0.84
791.17,-0.95
793.2,-1.12
795.23,-1.07
797.21,-1.05
798.98,-1.01
800.87,-1.01
802.45,-1.02
804.09,-0.95
805.71,-0.93
807.43,-0.92
808.82,-0.92
810.27,-0.97
811.64,-0.89
812.96,-0.85
814.24,-0.84
815.47,-0.83
816.65,-0.88
817.7,-0.86
818.64,-0.82
819.93,-0.87
820.37,-0.95
820.64,-0.86
831.76,-0.63
843.25,-0.41
853.25,-0.24
864.32,-0.15
874.23,-0.12
884.35,-0.09
885.95,-0.35
898.05,-0.57
898.44,-0.6
899.05,-0.58
899.76,-0.55
900.82,-0.69
902.01,-0.68
903.28,-0.79
904.6,-1.01
906.0,-1.05
908.86,-1.08
912.01,-1.23
913.76,-1.36
915.54,-1.47
917.32,-1.67
919.21,-1.74
923.27,-1.69
925.48,-1.74
927.85,-1.8
930.36,-1.98
933.04,-1.98
935.95,-2.15
939.15,-2.13
942.25,-2.12
945.73,-2.3
949.07,-2.4
955.51,-2.54
958.7,-2.61
961.83,-2.54
967.94,-2.57
970.9,-2.66
973.76,-2.78
979.27,-2.78
981.55,-2.73
984.07,-2.88
985.63,-3.14
986.41,-2.9
987.02,-3.1
988.52,-3.16
990.15,-3.19
991.84,-3.27
993.57,-3.34
995.73,-3.37
996.92,-3.66
997.88,-3.52
998.53,-3.58
999.79,-3.79
1001.71,-4.11
1003.13,-4.12
1004.49,-3.68
1005.76,-3.23
1006.78,-3.0
1007.56,-2.87
1008.16,-2.83
1011.23,-2.23
1022.63,0.4
1025.46,2.07
1027.24,2.44
1028.98,2.31
1031.16,2.39
1032.54,3.1
1033.53,3.19
1034.25,2.88
1036.77,2.85
1037.78,3.4
1038.09,3.09
1038.82,2.86
1043.4,2.89
1044.52,3.12
1055.37,2.94
1055.91,2.68
1057.04,2.59
1057.49,2.82
1058.12,2.87
1063.62,2.91
1065.6,3.11
1067.96,3.57
1069.02,11.13
1069.61,11.13
1069.63,7.63
1069.92,4.42
1078.23,4.23
