x,y
0.0,11.62
28.33,9.92
35.72,9.97
37.35,10.51
41.37,10.62
43.75,9.94
49.56,10.29
66.49,10.08
84.98,10.28
86.18,9.65
89.77,9.18
90.05,8.71
99.63,8.9
100.15,8.97
107.17,8.98
111.69,9.52
119.25,14.32
124.37,14.32
124.94,14.32
137.19,8.53
141.05,8.53
154.67,1.8
161.96,2.21
171.19,2.15
174.1,0.45
177.18,-2.4
179.17,-2.7
181.17,-4.62
187.67,-7.03
189.56,-7.8
192.56,-7.91
195.22,-7.8
199.22,-7.28
202.4,-7.5
204.4,-7.8
207.4,-7.01
211.08,-7.3
213.08,-6.4
215.08,-6.28
216.71,-5.8
218.71,-6.2
220.71,-5.9
222.71,-6.3
225.13,-5.8
226.13,-5.8
229.13,-4.7
230.13,-5.4
230.43,-5.1
231.13,-4.95
235.06,-4.4
243.06,-1.65
246.68,0.39
247.75,1.8
249.4,3.07
263.16,4.08
282.17,6.83
299.99,9.1
328.61,9.52
363.48,9.49
416.3,9.03
429.8,8.66
482.93,9.0
521.02,8.9
534.05,8.96
538.79,9.77
544.7,13.52
