x,y
-12.27,6.74
-11.09,6.74
-4.95,6.99
-3.98,11.77
-3.98,6.77
-2.7,11.22
-2.7,11.77
-1.5,6.77
-1.5,11.22
-1.24,6.78
0.0,6.68
0.0,6.73
0.0,6.68
8.09,6.79
8.47,7.61
8.62,7.59
8.69,6.79
8.74,6.78
8.78,5.16
9.25,5.19
9.32,5.02
10.63,5.02
10.63,5.15
11.33,5.15
11.47,3.4
16.1,3.35
16.17,3.2
16.91,3.21
23.87,3.3
31.02,3.15
31.64,3.11
31.84,3.19
34.51,3.16
34.66,3.44
36.93,3.42
38.53,2.75
39.27,0.77
50.04,-2.52
52.47,-1.79
55.43,-1.27
58.45,-1.14
61.45,-0.98
64.46,-0.93
67.45,-1.04
70.45,-1.1
73.48,-1.56
76.28,-2.08
79.16,-3.48
82.19,-3.06
85.18,-2.88
88.23,-2.89
91.16,-3.24
94.15,-3.16
97.17,-3.01
100.21,-3.05
103.27,-3.04
106.28,-2.99
109.3,-2.85
112.31,-2.71
115.34,-2.77
118.4,-2.51
121.43,-2.23
124.44,-2.19
127.47,-2.09
130.51,-2.14
131.35,-1.44
133.56,-2.06
136.6,-1.9
139.65,-1.79
142.66,-1.69
145.61,-1.67
148.61,-1.61
152.24,-1.12
155.18,-1.06
158.2,-1.31
161.17,-1.31
164.14,-1.37
167.18,-1.42
170.16,-1.35
172.28,-1.55
175.27,-1.5
178.33,-1.46
181.34,-1.31
185.19,-1.37
188.21,-1.36
191.19,-1.24
194.15,-1.16
197.14,-0.96
200.14,-1.24
203.19,-1.38
204.6,-1.33
207.35,-1.38
210.11,-1.27
212.22,-1.08
215.21,-1.17
218.22,-1.27
221.25,-1.15
224.29,-1.17
227.23,-1.16
230.23,-1.24
233.22,-1.15
236.18,-1.09
239.17,-0.98
242.2,-1.02
245.24,-1.12
248.28,-1.08
251.3,-1.05
254.31,-1.19
281.98,2.31
284.6,3.95
290.72,4.34
294.14,4.48
297.48,4.35
301.83,3.32
306.1,2.6
311.48,2.34
320.57,1.76
329.79,1.63
341.11,1.65
350.89,1.95
361.96,2.04
368.75,2.49
375.0,3.09
379.74,3.5
393.29,2.93
398.3,1.66
403.54,3.19
418.13,3.2
428.87,3.22
437.45,4.29
446.9,5.17
454.74,5.21
463.65,5.14
475.96,5.42
483.82,5.47
484.06,5.34
494.31,5.45
506.6,5.57
513.21,5.67
524.31,5.62
531.79,5.8
536.1,5.84
541.26,5.89
541.35,12.28
542.82,12.28
