x,y
-62.82,3.38
-56.21,3.3
-55.33,3.22
-48.98,3.24
-47.72,3.23
-46.95,3.13
-40.61,3.19
-34.27,3.26
-34.15,3.63
-30.56,3.6
-30.45,3.25
-24.22,3.21
-17.98,3.18
-17.51,3.3
-17.13,3.3
-17.08,4.15
-16.92,4.14
-10.96,7.0
-4.99,9.87
-0.04,9.84
-0.04,9.84
-0.04,9.99
0.78,9.77
0.95,6.41
2.05,3.75
8.08,3.67
14.38,3.4
21.45,3.48
29.94,3.27
37.21,2.89
45.48,2.96
54.37,3.04
63.19,3.15
71.24,3.15
80.07,2.9
86.79,3.25
92.14,3.19
99.47,3.01
105.82,3.12
112.87,3.0
120.35,2.94
125.37,2.97
130.39,3.0
136.74,2.82
143.15,2.74
151.54,2.66
159.21,2.49
159.33,0.12
168.57,-0.54
170.56,-0.67
176.2,-1.26
182.17,-1.47
188.33,-1.87
192.6,-2.09
197.41,-2.57
204.85,-2.51
212.44,-2.26
220.17,-2.6
227.84,-2.46
235.39,-2.77
242.88,-2.59
250.35,-2.87
257.9,-3.03
265.5,-3.25
273.15,-3.28
280.74,-3.97
288.32,-4.02
295.78,-4.46
303.44,-4.63
310.99,-4.95
318.17,-5.07
324.81,-5.14
330.94,-5.03
337.03,-5.1
343.06,-5.3
349.18,-5.1
355.28,-5.33
361.34,-5.52
367.49,-5.51
374.07,-5.8
381.11,-5.86
385.86,-6.05
393.11,-6.17
400.69,-6.45
405.85,-6.67
411.3,-6.83
416.97,-6.79
422.77,-7.19
428.41,-6.48
436.81,-6.72
445.11,-7.77
450.57,-8.0
455.95,-7.9
461.15,-7.52
466.26,-6.44
471.31,-5.17
478.82,-5.23
486.26,-5.43
493.51,-5.67
500.38,-5.76
504.82,-4.98
508.6,-4.45
512.08,-4.26
515.61,-3.89
517.8,-3.94
522.56,-3.78
527.8,-3.63
532.67,-3.45
537.8,-3.18
544.11,-2.21
550.42,-1.25
556.63,-0.34
562.23,0.78
562.78,2.26
569.31,2.55
577.76,2.83
586.48,2.93
594.66,2.88
595.12,2.83
595.12,2.85
595.12,2.83
595.74,2.85
595.93,2.63
596.47,2.63
596.66,2.94
604.24,3.04
611.81,3.13
612.84,6.55
612.89,10.03
613.42,10.04
613.43,6.49
614.11,6.49
614.13,6.59
614.39,6.6
614.41,6.0
614.52,6.02
614.56,5.45
620.47,5.36
