x,y
0.0,4.82
4.15,4.79
6.61,4.76
6.68,4.61
7.43,4.67
10.8,4.8
18.21,4.95
24.85,4.97
24.95,5.32
26.82,5.26
26.95,4.9
35.82,4.72
36.71,4.72
41.25,4.65
47.12,4.58
47.47,5.26
47.71,5.27
47.89,9.52
48.1,9.53
48.27,9.09
48.91,9.13
52.56,11.28
58.48,11.27
72.29,4.46
75.48,4.17
75.65,3.87
76.4,3.87
82.8,3.78
89.4,3.93
90.09,3.92
90.22,4.36
90.33,4.35
90.41,3.95
91.21,3.94
95.43,3.92
103.92,3.7
112.28,3.61
119.97,3.69
129.11,3.71
135.43,3.57
145.48,3.47
155.09,3.39
164.33,3.44
171.41,3.26
179.38,3.2
185.51,3.54
190.82,3.08
193.12,1.04
194.46,0.77
195.96,-0.11
201.04,-0.34
205.11,-0.97
206.59,-3.32
211.42,-3.06
215.35,-3.44
222.47,-2.61
230.14,-2.68
238.23,-2.44
246.57,-2.33
254.82,-2.05
263.08,-1.83
271.3,-1.69
278.99,-1.44
286.48,-1.14
293.64,-0.95
299.87,-0.86
306.39,-0.72
313.34,-0.62
320.2,-0.62
327.14,-0.7
333.61,-0.73
339.72,-0.87
345.86,-0.98
351.98,-0.95
358.09,-0.96
364.2,-0.83
370.31,-0.76
376.5,-0.67
382.6,-0.2
388.67,-0.29
394.69,-0.36
400.89,-0.35
406.98,-0.38
413.09,-0.37
419.21,-0.46
425.38,-0.36
431.54,-0.35
437.6,-0.23
443.72,-0.34
449.9,-0.23
456.02,-0.26
462.15,-0.22
468.25,-0.2
474.31,-0.15
480.48,-0.14
486.59,-0.1
492.56,-0.1
496.59,-0.11
500.49,-0.06
504.79,0.09
513.3,0.11
522.54,0.32
531.72,0.48
539.52,0.6
547.26,1.54
549.93,2.08
551.65,2.04
552.65,1.61
553.19,1.57
554.31,2.01
557.31,1.83
560.14,3.33
566.6,3.45
574.05,3.42
578.74,2.23
583.55,2.0
588.66,1.95
596.07,1.91
604.58,1.95
611.13,1.97
619.37,1.98
625.86,1.97
628.22,2.4
631.22,2.83
634.41,3.34
641.82,3.69
643.91,3.7
649.56,3.78
658.01,3.82
666.07,3.84
675.4,3.89
682.86,4.01
692.33,4.03
700.94,4.07
710.27,4.13
717.72,4.35
718.23,4.36
723.89,4.48
729.19,4.54
729.98,7.74
730.0,11.19
731.25,11.24
731.27,6.08
732.21,6.11
732.49,5.95
733.2,6.02
741.13,6.16
752.05,6.32
752.36,6.63
754.34,6.59
754.59,6.31
762.07,6.05
762.28,6.01
763.28,6.11
764.4,6.17
