x,y
-18.32,4.42
-8.39,4.42
-0.54,4.35
-0.51,4.59
0.34,4.59
0.41,11.75
1.08,11.77
1.09,7.95
1.39,3.68
1.5,3.72
1.51,3.75
11.77,3.14
12.37,3.13
22.1,3.68
30.59,3.78
38.0,3.19
38.4,3.21
38.6,3.66
48.95,3.74
49.85,3.74
52.22,3.62
52.43,2.68
52.92,2.69
53.02,1.56
60.18,0.73
64.33,-0.6
67.73,-0.63
73.6,-0.65
86.15,-0.97
93.09,-1.28
97.01,-1.31
100.93,-2.15
110.39,-2.24
112.28,-2.17
114.17,-2.13
116.07,-4.11
117.96,-4.11
121.53,-4.5
125.1,-4.9
128.67,-5.12
133.18,-3.72
137.7,-4.59
145.62,-4.45
149.96,-3.7
154.29,-3.57
158.21,-3.25
162.12,-2.59
169.94,-2.6
177.76,-2.74
179.75,-3.01
181.75,-3.5
183.75,-4.26
185.74,-4.26
192.84,-4.22
200.66,-3.84
207.33,-3.23
214.0,-3.13
221.57,-3.37
226.61,-4.08
231.65,-4.02
244.97,-4.12
246.3,-3.48
247.63,-3.26
248.96,-2.01
250.29,-2.53
254.81,-3.12
259.32,-3.3
262.89,-3.18
266.46,-2.71
275.3,-2.37
278.84,-2.22
282.38,-1.54
285.8,-1.6
289.22,-2.11
290.36,-1.89
291.78,-1.13
293.19,-1.21
293.49,-1.34
295.24,-1.07
296.99,-0.49
299.6,0.72
332.85,0.06
336.02,0.46
337.63,1.22
339.55,2.28
342.41,2.23
348.18,2.43
355.33,2.38
363.19,2.59
370.16,2.71
380.34,2.26
392.96,2.27
420.05,2.14
429.2,2.14
440.52,2.03
446.82,1.93
450.86,4.1
453.98,4.03
457.3,4.47
460.47,4.53
467.48,4.62
474.16,4.65
476.43,4.67
492.69,4.85
506.05,4.98
508.25,4.99
521.3,5.26
534.37,5.53
536.3,5.49
540.18,5.46
544.62,5.65
551.24,5.78
552.94,5.61
552.94,5.99
552.94,5.61
554.04,5.76
554.62,5.61
554.66,11.54
555.32,11.54
555.98,6.36
563.77,6.36
563.78,5.8
573.78,5.6
