x,y
-31.43,2.83
-29.21,2.83
-25.33,2.76
-20.59,2.53
-20.58,1.59
-19.78,1.59
-19.77,3.09
-19.6,3.09
-4.99,10.68
-4.98,10.85
-4.62,10.85
-4.61,10.68
-1.9,10.75
0.0,10.75
0.0,10.94
0.0,10.75
0.22,10.75
0.23,10.9
0.38,10.9
0.39,10.8
0.51,10.8
0.82,10.7
0.94,10.7
14.72,4.0
16.34,3.84
21.31,3.86
24.13,3.81
25.06,3.46
25.56,3.46
26.22,3.83
35.39,3.85
44.55,3.79
52.23,3.5
53.59,3.51
62.77,3.42
63.02,3.11
63.32,3.11
63.63,3.42
68.83,3.46
71.84,3.42
73.94,3.22
75.66,2.78
79.73,2.73
80.0,0.55
83.41,0.07
86.33,0.25
90.67,-0.29
94.17,-1.12
98.01,-1.81
102.26,-1.73
106.66,-1.64
110.86,-1.65
119.01,-1.52
123.0,-1.58
126.67,-1.91
130.36,-2.36
134.41,-1.98
138.51,-1.62
142.45,-1.53
146.33,-1.7
150.47,-1.63
154.66,-1.92
158.6,-2.1
162.49,-2.01
166.54,-2.25
170.49,-2.21
174.3,-2.19
178.15,-2.18
182.12,-2.15
186.1,-2.01
189.96,-2.09
193.95,-2.04
197.85,-1.89
201.85,-1.84
205.92,-1.79
209.83,-1.69
213.76,-1.46
217.78,-1.31
221.87,-1.33
225.95,-1.36
229.9,-1.29
233.9,-1.2
237.97,-1.18
242.2,-1.19
245.99,-1.26
249.98,-1.23
253.95,-1.25
258.05,-1.16
262.06,-1.15
266.16,-1.23
269.95,-1.42
274.06,-1.57
278.04,-1.68
281.8,-1.7
285.74,-1.75
289.62,-1.71
293.73,-1.7
297.76,-1.77
301.63,-1.7
305.62,-1.67
313.8,-1.85
317.77,-1.72
321.45,-1.43
325.59,-1.56
329.78,-1.66
333.65,-1.93
337.55,-1.85
341.55,-2.22
345.8,-2.29
349.67,-2.19
353.48,-2.24
357.43,-2.22
361.65,-2.37
365.76,-2.47
369.64,-2.43
373.51,-2.54
377.51,-2.51
381.49,-2.68
385.47,-2.52
389.47,-2.78
393.46,-2.85
397.5,-3.04
401.52,-3.04
405.38,-2.93
409.42,-3.08
413.29,-3.11
417.33,-3.1
421.48,-3.14
425.4,-3.24
429.22,-3.2
433.1,-3.17
437.12,-3.16
441.13,-3.12
445.14,-3.11
448.98,-3.07
453.01,-3.11
457.18,-3.15
461.26,-3.0
465.14,-3.01
469.1,-3.14
473.36,-2.95
477.51,-3.17
481.47,-2.9
485.32,-2.89
489.28,-3.05
493.49,-3.17
497.37,-3.34
501.53,-3.49
504.93,-3.71
508.7,-3.7
512.5,-3.21
515.91,-3.15
519.54,-2.41
523.07,-1.43
526.59,-0.34
530.21,0.38
530.5,3.4
540.0,3.35
550.0,3.38
560.0,3.42
570.0,3.18
582.11,2.95
590.0,2.9
600.12,2.88
611.23,2.86
620.34,2.84
631.11,2.82
645.0,2.79
650.0,3.38
658.0,2.92
677.0,2.6
693.0,2.68
710.0,2.44
712.5,1.88
730.0,1.6
744.0,1.4
755.0,1.1
761.09,0.45
764.43,-0.18
767.53,-0.63
771.08,-0.7
774.56,-0.86
778.03,-0.91
781.86,-0.92
785.86,-0.84
789.76,-0.73
793.91,-0.68
797.91,-0.64
802.1,-0.59
806.52,-0.5
810.89,-0.58
815.56,-0.65
818.68,-0.58
840.0,-0.4
860.0,-0.1
870.0,0.0
885.21,0.11
888.88,0.13
892.24,0.06
895.96,-0.15
899.08,-0.2
902.82,-0.29
906.82,-0.42
910.93,-0.61
914.91,-0.81
918.6,-0.87
922.53,-1.34
926.59,-1.29
930.7,-1.2
934.77,-1.39
938.79,-1.52
942.65,-1.52
946.79,-1.52
950.83,-1.64
954.7,-1.75
958.8,-1.88
962.91,-1.95
966.9,-1.82
970.78,-2.45
974.86,-2.44
978.82,-2.22
982.89,-2.12
986.71,-2.24
990.59,-2.36
994.51,-2.72
998.38,-3.19
1002.8,-3.2
1007.01,-3.41
1011.48,-2.39
1014.72,-1.12
1021.92,-0.11
1024.42,1.39
1027.53,2.62
1028.35,2.66
1029.27,2.52
1029.28,3.08
1029.8,3.08
1029.81,2.57
1031.46,2.6
1033.09,3.37
1033.73,3.32
1034.53,3.08
1036.91,3.1
1037.42,3.15
1037.78,3.4
1037.78,3.29
1037.78,3.29
1038.39,3.3
1039.07,3.12
1043.45,3.12
1044.42,3.37
1047.93,3.49
1052.01,3.45
1055.5,3.25
1056.07,2.96
1057.3,2.9
1058.4,3.14
1061.02,3.2
1063.95,3.27
1063.98,3.16
1064.64,3.15
1065.33,3.1
1065.89,3.34
1068.23,3.62
1069.49,7.66
1069.65,11.13
1070.25,11.13
1070.25,4.4
1078.0,4.3
