x,y
-117.02,91.44
-110.84,91.35
-102.06,91.39
-93.82,91.5
-87.35,91.79
-74.38,92.73
-61.49,93.45
-52.39,93.85
-43.28,94.2
-33.0,94.6
-22.15,94.72
-12.12,94.94
-0.88,95.05
-0.53,94.97
0.94,95.12
0.94,95.32
0.94,95.12
1.63,95.03
2.15,87.88
4.16,87.92
13.37,87.9
21.74,87.87
32.29,87.68
41.27,87.57
50.46,87.59
61.72,87.63
71.24,87.65
82.54,87.5
87.33,85.9
95.41,85.83
102.75,85.3
109.15,85.3
115.36,84.91
125.32,84.64
127.7,84.36
131.54,83.66
136.36,80.91
140.76,80.57
143.33,80.6
143.5,79.89
150.7,79.24
150.79,78.09
153.87,77.92
154.08,79.04
155.97,79.38
165.95,79.77
174.75,79.44
177.06,80.04
179.38,79.03
181.18,75.09
187.59,76.0
189.98,76.12
193.6,76.06
197.8,75.21
200.26,75.8
202.52,76.09
204.5,75.83
207.36,74.58
209.14,73.23
213.67,73.07
217.45,73.02
220.45,73.41
224.49,73.15
228.12,73.33
230.56,74.08
234.31,73.41
239.07,73.3
243.71,72.83
248.61,72.89
253.33,72.83
261.1,73.19
262.81,73.12
266.5,73.61
269.33,73.15
271.25,72.67
273.84,73.16
276.87,73.94
280.25,74.89
281.73,75.58
286.35,75.05
288.61,74.85
289.22,74.89
289.28,74.48
291.46,74.43
291.54,75.3
295.06,75.22
301.54,81.7
303.13,81.73
303.54,83.28
304.34,83.56
309.38,95.06
317.82,95.18
326.76,95.25
326.8,95.76
327.33,95.9
327.33,95.7
327.33,95.7
330.07,95.93
333.53,105.63
333.57,106.89
333.96,107.09
334.17,106.29
336.39,107.64
337.4,108.01
338.81,111.81
347.9,111.63
