x,y
-30.12,94.69
-19.53,94.5
-0.19,95.11
-0.12,95.36
-0.12,95.1
-0.12,95.1
3.87,87.38
8.13,87.33
25.51,88.41
48.56,87.81
62.83,86.39
68.59,86.48
70.09,87.18
73.5,87.27
78.61,87.08
88.45,86.38
89.86,85.2
102.46,85.14
130.02,84.72
134.03,81.48
139.2,80.3
143.59,79.22
144.9,79.21
148.82,79.27
152.28,80.74
160.62,79.38
170.79,81.49
179.65,78.45
180.66,76.45
184.96,76.47
194.54,76.04
197.66,75.44
198.24,78.73
198.96,78.71
199.01,75.24
212.11,74.1
220.99,75.17
233.8,74.26
253.13,73.75
282.76,73.44
296.99,76.88
301.6,81.21
303.68,83.22
303.79,81.7
306.1,95.25
316.61,95.26
319.45,95.09
326.47,95.28
326.65,95.42
328.05,95.62
328.05,95.22
328.05,95.22
330.34,95.52
331.72,98.48
341.01,102.43
