x,y
-28.21,51.06
-18.72,50.66
-18.31,50.65
-15.8,43.13
-15.57,43.11
-14.69,43.09
-12.02,43.26
-8.35,43.4
-8.2,43.83
-7.41,43.93
-0.91,47.86
0.14,48.03
0.14,48.23
0.14,48.03
3.45,48.18
12.82,41.75
16.59,40.41
16.59,40.41
19.84,40.48
22.73,40.4
22.84,40.25
26.91,38.24
41.89,33.35
42.63,33.24
42.72,31.08
68.16,31.08
86.21,31.02
98.55,31.04
113.84,31.11
131.33,31.12
150.1,31.11
170.06,31.18
186.48,31.11
187.41,30.91
188.92,30.2
190.08,30.32
191.3,31.15
192.99,31.33
195.52,31.23
199.06,31.15
217.14,31.14
224.86,31.13
224.96,30.65
227.43,30.47
228.72,30.59
229.46,31.07
229.89,31.64
233.38,32.9
241.2,36.79
245.53,39.96
248.11,42.03
260.46,42.47
278.82,42.74
316.36,42.8
333.34,42.62
350.63,42.64
359.14,42.33
381.04,42.41
402.89,42.33
430.53,42.42
450.28,42.75
469.82,43.16
474.05,43.32
483.73,42.92
493.89,43.08
500.26,43.34
503.36,44.75
520.64,44.54
521.68,44.08
525.58,44.24
528.92,44.84
531.51,44.85
534.04,44.84
535.94,44.95
541.12,47.97
544.79,48.2
544.79,48.4
544.79,48.2
545.47,48.07
549.76,45.63
551.12,45.42
551.14,44.96
556.65,44.82
557.43,44.86
557.5,47.41
557.54,47.57
561.01,47.57
561.14,48.36
564.19,47.37
564.69,49.84
566.25,50.91
