x,y
-52.54,2.92
-51.98,2.95
-48.59,3.08
-48.46,3.29
-48.32,3.3
-48.26,3.09
-39.78,3.21
-39.68,3.56
-39.62,3.56
-29.56,3.58
-29.43,3.57
-29.33,3.22
-20.99,3.1
-19.92,3.1
-5.27,10.24
-5.02,10.28
-4.93,10.45
-4.82,10.45
-4.72,10.28
0.0,10.32
0.0,10.47
0.0,10.32
0.21,10.3
0.3,10.47
0.37,10.45
0.45,10.34
0.54,10.36
0.59,10.24
0.79,10.21
15.49,3.17
16.59,3.06
21.48,3.09
33.04,3.09
51.75,3.11
65.78,3.13
68.11,2.74
70.11,2.76
72.86,2.92
73.55,2.68
79.46,2.33
81.86,3.2
86.41,3.03
90.59,1.55
93.84,1.21
97.5,0.86
99.7,0.8
99.72,0.8
107.5,0.41
117.8,-0.09
129.2,-0.41
140.9,-0.71
149.6,-0.97
157.2,-1.11
162.77,-1.42
168.99,-1.47
176.45,-1.19
181.35,-1.65
188.28,-1.93
196.37,-1.99
202.53,-2.09
208.26,-2.14
216.19,-2.29
223.59,-2.37
232.66,-2.7
242.67,-2.2
252.5,-1.95
262.11,-2.28
271.64,-2.38
281.64,-2.56
292.12,-3.1
305.24,-4.21
315.87,-4.87
329.45,-4.48
340.5,-4.13
349.07,-3.92
357.55,-4.21
365.94,-5.23
377.43,-4.89
388.52,-4.49
402.75,-3.78
414.46,-3.34
429.08,-3.57
443.64,-5.61
458.48,-5.88
473.31,-4.09
485.25,-3.37
496.99,-3.25
504.98,-2.92
509.41,-2.47
515.12,-2.29
520.81,-2.42
526.84,-2.55
532.62,-2.02
538.32,-1.67
545.94,-0.32
549.04,0.35
551.58,1.23
553.36,1.5
555.9,3.97
569.08,3.75
579.13,3.24
589.85,3.33
611.51,3.37
620.27,3.2
622.76,2.86
628.04,2.94
640.91,3.72
653.66,3.6
658.24,3.35
666.84,3.34
670.59,2.99
686.15,2.7
695.32,2.87
697.66,3.54
707.15,3.49
712.09,3.1
721.99,3.0
735.33,3.01
748.15,3.03
758.94,3.1
773.02,2.88
785.64,2.95
798.64,2.37
806.89,2.34
809.79,1.37
813.82,0.17
822.72,-0.07
833.12,-0.16
841.22,-0.21
846.88,0.02
855.42,0.61
858.48,1.04
863.51,1.59
876.18,1.62
888.71,1.78
900.54,1.62
911.87,1.53
923.33,1.34
934.79,0.94
940.4,0.13
942.93,-0.11
947.02,-0.38
951.16,-0.66
955.7,-0.67
961.39,-1.14
969.21,-1.25
976.23,-1.69
983.53,-2.61
991.08,-5.36
998.07,-5.24
1003.33,-5.56
1007.06,-5.69
1011.19,-5.84
1017.37,-3.82
1025.31,-2.15
1030.61,-0.92
1034.81,-0.14
1038.19,1.29
1041.55,2.71
1047.51,2.73
1048.92,2.83
1048.92,2.98
1048.92,2.83
1051.77,2.84
1054.36,2.86
1057.84,2.71
1061.72,2.85
1061.85,3.24
1061.99,3.23
1062.69,3.12
1064.06,7.63
1064.08,11.14
1064.67,11.12
1064.75,4.93
1074.75,4.89
