x,y
-62.81,3.52
-55.89,3.34
-52.47,3.29
-52.34,3.08
-51.73,3.13
-48.45,3.09
-40.99,2.8
-40.02,2.83
-39.99,3.6
-37.89,3.61
-37.82,3.14
-37.4,3.2
-37.3,2.83
-36.44,2.83
-32.23,2.85
-32.15,3.15
-31.89,3.13
-31.82,3.61
-29.64,3.61
-29.62,2.78
-20.35,2.52
-20.3,3.87
-19.54,3.87
-12.84,7.32
-5.05,10.79
-5.05,10.81
-5.05,10.79
0.49,10.88
0.86,10.8
7.69,7.73
13.51,4.81
14.52,4.73
14.85,3.92
16.23,3.87
21.11,3.85
24.14,3.75
24.6,3.61
25.63,3.66
26.36,3.94
42.81,3.83
45.09,3.72
59.57,3.49
62.54,3.46
62.84,3.27
63.15,3.27
63.44,3.49
68.57,3.42
71.45,3.39
71.66,3.48
73.36,3.3
74.09,3.17
76.16,3.21
78.22,3.21
79.3,1.87
79.69,1.84
79.77,0.65
80.34,0.21
83.64,-0.13
86.9,-0.43
91.08,-0.99
92.55,-1.31
98.05,-2.23
107.05,-2.98
116.06,-3.73
126.3,-2.64
137.27,-2.51
148.6,-2.69
160.68,-2.79
173.53,-2.92
184.83,-3.06
197.46,-2.9
210.09,-2.74
223.22,-2.41
236.59,-1.88
250.24,-1.51
262.38,-1.47
274.7,-1.46
288.06,-0.85
301.75,-0.89
314.78,-0.88
328.8,-1.25
343.4,-1.13
358.78,-1.35
374.72,-1.86
390.67,-2.11
407.46,-2.16
424.74,-2.73
441.47,-3.18
459.19,-3.41
471.39,-3.57
483.59,-3.73
495.8,-3.89
513.64,-3.75
528.09,-3.58
535.03,-0.68
540.98,1.2
542.24,2.62
543.68,3.54
545.52,3.75
558.39,3.61
559.2,3.54
570.85,3.39
580.49,3.28
590.47,3.25
592.71,3.27
603.13,3.22
617.84,3.08
618.29,2.84
618.65,2.83
619.15,3.09
619.81,3.06
630.84,3.0
644.1,2.97
644.4,3.17
644.9,3.17
645.47,2.87
646.91,2.98
649.7,3.19
651.79,3.14
663.6,2.99
676.61,2.87
686.54,2.81
696.28,2.89
704.2,2.91
713.72,2.88
721.31,2.91
728.3,2.79
735.13,2.83
745.3,2.58
751.16,2.62
757.36,2.89
762.99,2.66
768.13,2.83
770.14,1.26
774.09,0.51
778.86,-0.99
786.29,-1.2
797.82,-1.12
811.03,-1.31
822.85,-1.49
831.76,1.32
837.28,1.62
845.34,1.47
859.27,1.62
867.86,1.91
880.92,2.0
883.12,1.13
885.33,0.77
886.93,0.04
896.88,0.03
907.2,-0.06
917.52,-0.16
927.55,-0.43
938.7,-0.48
949.87,-0.87
960.86,-1.5
971.89,-2.01
982.81,-2.4
992.86,-2.56
1003.13,-2.62
1013.53,-0.87
1020.28,-0.1
1021.68,0.25
1022.72,0.66
1024.13,1.2
1024.49,2.23
1025.26,2.54
1026.83,2.74
1027.58,2.78
1028.75,2.52
1030.97,2.52
1034.24,2.82
1036.69,2.85
1038.94,2.83
1040.32,2.82
1041.01,2.72
1041.62,3.07
1043.01,3.27
1045.79,3.51
1050.58,3.54
1054.65,3.37
1055.14,3.16
1055.85,3.1
1056.37,3.31
1056.47,3.31
1056.62,3.13
1059.62,3.11
1059.73,3.47
1059.87,3.48
1059.97,3.12
1063.6,3.18
1063.64,3.56
1063.77,3.57
1063.82,3.41
1064.46,3.24
1064.77,3.07
1065.23,3.07
1066.18,3.44
1067.93,3.61
1069.12,7.52
1069.12,11.06
1069.75,11.07
1069.78,4.69
1075.43,4.73
1080.39,4.69
