x,y
-6.59,4.61
-2.18,4.7
1.32,4.65
1.66,5.3
1.88,5.3
2.01,3.83
2.41,3.83
2.41,4.04
2.41,3.83
3.41,3.83
5.04,3.51
6.83,3.17
8.98,3.12
10.84,3.02
12.45,3.12
12.78,2.58
13.1,2.57
13.37,1.99
14.02,1.94
14.14,1.5
14.6,1.55
14.96,1.26
22.51,1.19
33.62,0.91
41.11,0.95
48.44,0.92
53.49,0.76
54.53,0.38
67.51,-0.81
68.52,-1.18
80.91,-3.93
94.05,-3.81
102.1,-5.53
112.69,-5.38
118.03,-5.35
123.53,-5.34
129.19,-5.35
134.37,-5.4
140.12,-5.49
145.08,-5.54
151.3,-5.54
160.76,-5.47
170.02,-6.05
181.19,-6.12
191.02,-6.24
201.89,-6.16
211.71,-6.96
219.88,-7.12
227.85,-4.18
234.56,-4.6
241.16,-8.63
251.64,-10.49
262.27,-8.38
272.56,-7.4
282.36,-6.24
291.7,-5.99
302.35,-5.94
313.37,-5.75
323.77,-5.7
334.43,-5.57
345.22,-5.5
355.39,-5.61
366.04,-6.39
376.17,-8.39
382.02,-9.12
387.79,-7.95
393.95,-6.67
398.28,-8.32
402.37,-8.77
408.25,-9.75
415.22,-9.54
425.72,-7.84
435.74,-7.21
445.86,-6.3
456.54,-5.69
466.72,-5.48
476.99,-5.32
487.57,-5.01
498.03,-4.88
509.49,-4.86
520.24,-4.64
527.99,-3.76
537.15,-3.7
545.09,-3.36
553.08,-1.96
559.05,-0.86
560.68,-0.56
564.72,0.13
572.78,0.64
579.63,0.81
586.56,0.94
598.29,1.1
605.41,1.17
611.76,1.42
615.24,1.69
615.24,1.69
621.94,2.17
627.95,2.17
636.45,2.16
636.45,2.16
645.16,2.25
645.16,2.25
652.51,2.34
653.39,2.37
653.46,5.69
654.06,5.69
656.2,5.71
656.69,5.7
656.75,7.27
656.75,7.27
657.04,7.55
657.05,6.15
669.5,5.49
670.22,5.31
672.61,3.98
674.22,3.51
674.51,3.16
675.17,3.15
675.51,3.54
676.16,3.55
676.21,4.02
680.87,5.19
682.14,5.21
692.24,5.04
693.13,4.98
693.17,5.32
694.01,5.38
694.09,5.01
711.94,4.82
713.37,4.95
719.52,7.74
719.52,7.74
724.48,10.55
727.42,11.73
729.04,11.94
730.8,11.93
730.8,11.91
730.8,11.91
731.35,11.9
735.42,11.77
