x,y
-19.77,48.95
-9.81,49.51
-3.6,50.06
6.18,49.76
12.12,49.39
19.02,46.84
19.83,46.77
20.86,46.75
22.32,46.1
24.77,44.72
26.11,44.49
28.43,43.41
31.37,39.44
35.19,38.99
41.81,38.88
45.46,38.66
46.52,38.07
47.85,37.94
50.0,38.86
51.07,38.88
54.48,38.78
62.44,39.17
67.8,40.07
69.03,40.24
69.07,41.17
69.35,41.16
69.37,40.69
69.63,40.35
70.47,40.36
77.84,40.16
77.93,40.45
79.65,40.42
79.65,40.52
79.65,40.42
80.95,40.38
81.05,40.09
88.42,39.9
89.27,39.89
89.4,40.25
89.49,40.72
89.78,40.71
89.81,39.89
90.93,39.84
96.82,39.74
104.3,40.4
113.83,40.85
134.46,40.77
149.83,40.49
152.0,39.67
156.02,38.8
176.67,38.71
196.1,38.65
196.75,38.46
198.16,38.17
199.44,38.48
202.44,38.64
206.4,38.64
207.78,38.56
211.47,38.56
238.02,38.6
255.31,38.6
264.44,38.43
288.29,38.44
305.81,38.45
306.3,38.33
307.1,38.06
308.14,38.28
316.94,38.54
321.21,38.6
324.53,38.6
325.95,38.6
329.94,38.6
330.37,38.71
348.64,38.22
368.85,38.08
369.39,38.03
374.2,38.02
379.83,38.09
381.43,38.03
382.89,37.42
383.18,37.43
383.51,37.03
384.1,37.16
387.27,37.2
388.39,37.22
388.78,37.21
398.65,32.41
402.56,32.42
402.69,32.69
403.22,32.62
410.37,29.73
415.04,29.58
415.81,29.77
420.27,29.74
427.19,29.07
429.83,28.72
435.26,28.21
437.57,27.33
441.6,26.34
444.06,25.09
446.52,24.59
448.98,24.47
449.3,24.22
451.57,24.01
455.14,23.65
456.17,23.21
462.83,22.55
464.31,22.68
471.51,22.06
479.78,22.19
489.53,21.79
515.08,21.65
535.14,22.04
547.26,22.54
550.77,23.06
561.38,23.48
567.0,24.12
571.68,23.82
572.48,24.53
578.17,24.25
583.66,24.87
586.98,25.37
590.24,26.9
601.08,27.02
610.45,27.77
616.99,27.95
625.74,27.95
633.8,28.99
636.57,30.05
641.61,34.0
645.61,34.34
648.92,37.1
650.86,37.33
656.9,37.35
658.88,37.25
666.56,36.89
674.09,37.21
674.94,37.36
687.58,37.67
689.07,37.2
694.29,37.56
695.94,38.32
701.55,38.59
706.17,39.28
712.6,39.29
714.36,39.62
719.2,39.44
733.8,39.01
740.81,38.64
743.52,37.51
759.71,37.35
763.02,37.85
763.54,38.48
764.49,38.26
782.99,38.02
792.99,38.11
793.06,38.37
795.63,38.42
795.69,38.17
795.99,38.16
796.06,38.42
808.39,38.26
825.35,38.37
826.4,38.26
832.0,38.27
832.73,38.27
833.34,38.09
834.36,38.79
834.38,38.79
840.14,38.79
842.72,38.66
842.89,38.4
844.29,38.3
844.43,37.72
845.22,37.43
859.66,38.51
859.86,38.44
860.92,38.56
872.29,38.76
878.81,38.66
878.87,37.87
880.37,37.89
880.48,38.68
890.25,38.86
905.84,38.75
906.68,38.98
908.12,38.99
910.42,38.86
910.77,38.8
910.89,38.19
911.89,37.92
912.02,38.78
912.35,38.82
912.48,38.79
913.68,38.67
