x,y
-11.61,61.39
-6.56,59.21
0.0,59.43
0.0,59.62
0.0,59.43
3.58,60.48
6.19,61.14
9.75,59.77
11.53,58.53
16.49,57.17
26.8,55.61
28.61,54.74
28.8,53.96
30.64,53.39
32.96,52.47
36.87,51.68
42.34,50.45
51.56,48.64
55.39,48.21
61.34,47.96
68.46,47.31
78.69,46.49
89.13,46.01
96.81,45.68
112.34,45.87
131.96,46.08
153.46,46.37
177.69,45.75
193.24,46.43
212.56,46.21
232.96,45.98
251.46,46.45
277.84,46.18
293.41,45.87
311.59,45.95
325.49,46.87
339.87,48.11
351.67,48.45
372.64,51.43
383.66,53.5
385.5,54.04
386.3,55.41
387.6,56.0
388.38,57.58
395.34,57.27
395.34,57.27
395.34,57.42
396.54,57.23
399.03,59.04
