x,y
-5.0,4.15
5.0,4.15
5.0,11.6
5.5,11.6
6.66,4.42
6.95,3.37
11.01,2.42
24.55,2.44
24.96,2.82
41.23,2.95
41.23,2.95
45.68,0.84
57.95,-1.59
59.41,-1.9
62.41,-2.2
64.41,-2.5
70.07,-2.5
71.07,-1.6
72.47,-0.8
75.47,-1.35
77.47,-2.4
82.12,-1.4
86.12,-1.3
88.12,-3.0
94.3,-5.8
98.3,-5.2
98.3,-5.9
101.3,-4.7
105.3,-4.2
108.3,-4.17
112.07,-2.4
112.07,-3.4
115.07,-2.3
115.07,-3.4
119.07,-4.8
123.07,-7.2
126.07,-7.06
127.75,-7.2
130.75,-6.4
130.75,-7.0
132.75,-5.7
135.75,-5.8
139.75,-4.8
142.75,-5.1
145.75,-5.3
147.13,-5.4
149.13,-5.0
154.13,-4.85
155.73,-4.4
157.73,-4.42
160.73,-5.7
164.73,-5.0
165.65,-4.9
169.65,-3.6
171.65,-3.3
171.65,-3.9
176.65,-3.52
181.25,-2.8
184.25,-4.5
187.25,-5.5
189.1,-4.6
189.1,-5.5
192.1,-4.5
192.1,-3.7
194.1,-3.3
198.1,-1.86
198.25,-1.3
200.25,-2.0
205.25,-2.7
208.25,-2.2
209.35,-1.7
213.35,-2.17
216.52,-1.28
217.56,-0.46
220.33,0.78
222.49,1.0
258.4,1.28
276.06,1.89
304.41,1.88
325.85,1.72
358.82,1.88
387.04,2.29
418.41,2.18
437.21,4.86
475.81,5.06
500.15,5.31
534.59,5.69
536.34,6.38
551.61,5.94
