x,y
-71.45,93.0
-63.36,93.51
-50.8,94.18
-40.49,94.65
-40.48,94.15
-34.08,96.8
-32.76,93.93
-25.63,94.85
-18.53,94.94
-14.95,94.89
-12.92,95.16
-3.68,95.38
-0.75,95.34
-0.75,95.19
-0.75,95.19
-0.32,94.95
1.48,87.65
17.0,87.86
28.62,87.75
48.13,87.07
55.78,87.22
56.81,87.77
57.41,87.75
62.83,86.41
65.86,88.34
76.89,87.89
80.43,86.15
81.29,85.52
89.12,85.49
94.96,85.87
112.65,85.16
131.98,84.07
142.64,83.26
146.01,84.55
149.42,83.39
152.07,85.84
164.17,86.28
166.58,85.83
168.92,85.3
173.74,82.32
177.75,82.16
178.75,79.06
178.76,77.86
184.26,77.86
184.4,79.44
185.39,80.33
187.45,80.72
190.03,80.7
195.01,78.03
196.55,77.92
196.84,78.77
197.75,78.75
197.82,77.2
205.3,77.1
213.37,77.07
221.28,77.16
228.45,76.87
234.93,77.16
243.27,77.25
249.19,77.13
253.99,76.33
258.05,75.72
262.52,74.48
267.03,74.12
272.26,73.59
277.99,73.7
284.24,75.1
291.9,75.63
296.26,76.23
301.3,81.69
303.31,81.78
303.32,83.18
304.91,83.18
305.28,93.9
305.66,93.9
305.71,95.03
306.46,95.26
308.96,95.07
308.96,95.06
308.96,95.06
309.09,95.16
309.48,95.14
309.58,94.84
312.91,94.9
319.29,95.14
328.17,95.61
