x,y
-29.9,15.27
-24.87,15.24
-19.54,15.24
-19.43,15.41
-18.41,15.61
-15.18,17.32
-10.12,17.14
-8.25,15.86
-5.97,15.85
-1.6,17.99
-1.27,18.0
-1.18,18.29
-0.42,18.28
-0.37,18.08
0.0,18.07
0.0,18.07
0.0,18.07
4.14,17.99
4.42,17.94
13.57,13.4
22.62,13.44
26.24,11.88
27.19,11.25
44.73,11.6
47.38,13.1
54.74,12.8
58.26,11.86
75.18,11.83
76.82,12.38
81.8,12.4
84.79,12.41
84.87,12.23
90.79,9.3
95.2,9.35
98.61,9.41
101.79,9.4
103.36,8.99
110.35,8.93
112.26,9.29
119.95,9.22
126.59,8.64
132.46,12.22
139.56,18.54
141.8,18.5
150.51,14.38
151.61,14.28
155.34,14.28
164.08,14.16
170.94,8.84
173.99,9.36
177.74,7.89
179.4,7.7
185.07,5.68
190.44,5.6
195.95,11.68
200.22,12.41
202.92,14.23
220.68,14.3
231.41,14.31
245.42,14.21
257.89,14.19
271.96,14.23
283.4,14.05
291.73,13.38
302.64,8.17
313.61,8.01
320.59,8.17
334.17,8.88
335.48,9.44
342.19,9.56
351.59,9.32
358.68,9.0
370.24,4.8
378.6,4.88
388.53,4.73
398.85,5.31
405.14,5.51
416.27,6.17
430.54,6.44
446.54,6.39
460.7,6.37
473.03,6.15
489.82,5.39
501.66,4.58
510.05,3.51
518.15,2.49
519.12,2.01
520.4,1.37
527.48,0.45
545.61,-0.95
555.26,-1.89
561.5,-2.3
569.28,-1.5
576.51,-0.94
580.66,0.28
582.07,1.44
582.4,1.92
582.54,2.24
584.03,2.39
591.32,10.64
596.1,12.05
603.33,12.52
608.14,14.48
613.02,13.94
613.08,13.94
619.74,14.4
627.21,15.3
638.06,15.18
646.18,15.23
653.32,15.33
655.39,15.15
666.84,15.46
675.26,15.29
678.79,16.44
680.38,15.56
685.71,15.55
687.7,15.03
693.36,15.0
706.42,14.89
708.85,14.21
717.27,14.09
721.87,12.07
726.76,14.32
727.88,14.3
730.63,13.26
732.56,13.24
736.11,13.28
741.69,13.24
742.8,13.28
744.72,13.24
745.37,13.22
750.98,13.23
751.19,20.57
753.96,20.58
754.06,18.77
755.34,18.73
755.35,18.53
755.77,18.75
762.67,18.71
762.96,19.33
763.14,18.72
769.86,18.74
770.29,18.68
770.49,18.89
771.61,18.91
771.98,22.39
773.81,22.39
773.81,14.89
778.31,15.25
778.93,15.24
781.92,15.29
791.93,14.89
