x,y
-71.45,93.0
-63.36,93.51
-50.8,94.18
-40.49,94.65
-40.48,94.15
-34.08,96.8
-32.76,93.93
-25.63,94.85
-18.53,94.94
-14.95,94.89
-12.92,95.16
-3.68,95.38
-0.75,95.19
-0.75,95.19
-0.75,95.36
-0.32,94.95
1.23,87.78
30.0,87.75
50.01,87.02
65.22,87.64
77.52,88.1
86.59,86.37
90.46,85.04
145.77,85.02
161.07,86.4
174.8,81.89
177.68,77.93
184.22,80.0
195.33,77.84
195.82,77.08
221.08,77.14
250.01,77.01
259.92,76.05
272.01,73.77
278.22,73.77
293.68,76.17
307.29,89.47
308.96,95.06
308.96,95.07
308.96,95.06
309.09,95.16
309.48,95.14
309.58,94.84
312.91,94.9
319.29,95.14
328.17,95.61
