x,y
-34.18,3.42
-22.34,3.75
-11.06,5.02
-10.76,9.12
-9.1,9.31
-5.39,10.84
-2.81,11.05
0.0,11.05
0.0,11.19
0.0,11.05
0.68,10.94
16.25,3.65
17.14,3.79
18.46,3.35
18.47,2.99
24.79,3.0
31.77,2.88
34.64,2.86
36.91,3.12
41.11,3.02
45.8,3.0
45.81,3.21
46.59,3.28
47.23,3.18
47.24,3.05
50.12,2.99
56.86,2.76
57.86,2.65
73.09,1.64
83.09,1.49
139.92,-0.66
141.74,-0.63
146.26,-0.64
151.2,-0.7
155.94,-0.79
161.61,-0.68
165.69,-0.85
169.7,-0.69
175.56,-0.7
179.67,-0.54
184.07,-0.61
189.88,-0.58
193.28,-0.37
196.51,-0.51
201.46,-0.54
212.12,-0.78
216.23,-0.9
222.7,-1.17
227.2,-1.22
231.89,-1.58
236.63,-1.82
241.45,-1.72
246.36,-2.11
251.14,-2.4
255.7,-2.54
259.99,-2.86
265.91,-3.03
269.16,-2.89
275.78,-2.74
280.1,-2.77
284.21,-2.78
289.94,-3.15
293.83,-3.3
299.79,-3.41
303.7,-3.32
309.57,-3.39
313.57,-3.31
319.96,-3.23
323.89,-3.54
330.02,-3.79
334.23,-3.94
338.68,-4.1
345.55,-4.11
349.98,-4.31
354.5,-4.31
359.21,-4.55
363.88,-4.53
370.72,-4.44
375.37,-4.55
379.98,-4.35
384.67,-4.12
389.37,-3.97
394.12,-3.86
398.89,-3.99
403.64,-3.9
410.69,-3.75
415.67,-3.53
420.37,-3.48
425.0,-3.57
429.64,-3.38
434.25,-3.31
438.81,-3.35
443.48,-3.41
451.14,-3.21
453.69,-3.08
458.76,-3.17
463.76,-3.01
468.88,-2.73
474.21,-2.78
479.33,-2.46
484.38,-2.66
489.52,-2.62
494.47,-2.49
499.11,-2.72
503.78,-2.89
508.63,-2.85
513.62,-2.8
518.6,-2.66
523.54,-2.41
528.57,-2.34
533.43,-2.63
538.39,-2.24
543.63,-2.24
548.85,-2.33
554.12,-2.44
556.81,-2.18
565.18,-2.08
570.32,-2.12
572.99,-2.08
577.75,-2.11
584.06,-2.0
588.07,-1.84
593.49,-2.16
596.62,-1.23
599.85,-0.78
605.96,-0.54
616.07,-0.12
622.15,1.23
643.28,1.33
654.37,1.37
670.42,1.45
692.56,1.56
716.63,1.76
738.78,1.82
757.81,1.58
784.92,1.41
812.06,1.33
826.14,1.29
846.23,1.17
864.31,1.22
892.47,1.34
914.58,1.4
927.62,1.28
958.74,0.94
975.83,1.05
986.97,1.14
1006.22,0.88
1011.16,0.74
1015.79,0.78
1025.63,0.82
1037.03,0.86
1046.36,0.94
1055.67,0.89
1063.99,0.8
1070.76,0.76
1093.82,0.81
1100.95,0.93
1118.03,0.82
1132.12,0.77
1145.24,0.72
1154.31,0.8
1166.48,0.96
1167.59,2.34
1168.63,2.9
1170.74,3.18
1172.31,3.21
1172.31,3.41
1172.31,3.21
1173.8,3.36
1178.94,3.41
1183.07,3.65
1186.15,7.7
1187.26,11.37
1187.96,11.37
1188.1,4.72
1204.27,4.36
