x,y
-117.05,91.4
-105.07,91.38
-91.29,91.6
-84.62,91.87
-84.21,92.0
-64.92,93.32
-44.78,94.32
-26.96,94.79
-0.84,95.08
-0.66,94.95
0.94,95.12
0.94,95.32
0.94,95.12
1.71,94.97
2.32,87.81
3.72,87.82
9.09,87.72
26.8,87.79
66.67,87.47
77.9,87.62
82.25,87.65
82.84,87.38
86.49,86.02
90.43,85.81
92.22,85.78
95.26,85.74
102.5,85.41
106.26,85.12
112.18,85.28
118.08,84.68
127.21,84.52
130.61,83.96
136.86,80.8
137.15,80.79
143.55,80.66
143.62,80.0
150.85,79.16
150.86,78.17
153.86,78.03
153.94,78.93
154.73,79.04
155.56,79.42
166.91,79.59
175.95,79.57
176.93,79.96
177.69,79.86
180.98,78.36
185.74,77.63
189.44,76.24
192.77,76.22
194.6,75.89
196.4,75.57
196.91,75.36
198.45,75.24
199.84,75.88
200.53,75.96
202.39,76.23
203.93,76.01
204.42,75.67
207.34,74.81
207.92,74.28
208.96,73.47
214.73,72.9
218.87,73.31
219.54,73.31
219.96,73.33
223.96,73.29
227.07,73.16
227.48,73.16
229.97,74.01
236.57,73.33
238.59,73.21
248.32,72.8
262.12,73.09
266.42,73.79
270.64,72.64
274.54,73.5
277.77,74.01
279.3,74.56
280.7,75.27
282.15,75.56
283.0,75.52
285.38,75.26
286.54,74.86
289.06,74.99
289.38,74.51
291.33,74.51
291.48,75.26
291.48,74.38
295.06,75.15
295.37,75.56
301.42,81.65
303.18,81.69
303.44,83.15
304.35,83.45
309.29,95.02
314.08,94.9
321.69,95.17
326.69,95.21
326.86,95.78
327.33,95.7
327.33,95.9
327.33,95.7
328.28,95.81
328.9,95.85
330.14,95.99
332.45,102.41
333.37,104.93
333.48,105.77
333.55,106.95
333.88,107.17
334.1,106.32
335.97,107.48
337.19,107.7
338.71,111.67
339.96,111.61
340.62,111.61
348.15,111.6
