x,y
-6.27,4.72
-2.07,4.62
-1.76,4.62
2.41,3.84
2.41,4.04
2.41,3.84
2.65,4.61
2.79,4.43
7.36,4.19
9.9,3.65
12.94,3.68
14.93,1.85
22.71,1.33
38.57,0.88
51.41,0.46
61.59,-0.29
69.49,-1.03
73.09,-0.73
81.36,-1.93
101.62,-4.21
107.45,-5.48
117.23,-5.66
128.55,-5.52
142.58,-5.7
153.02,-5.97
162.79,-6.22
171.71,-6.01
180.81,-5.71
195.87,-6.58
206.5,-6.79
215.89,-6.83
223.74,-5.22
231.1,-4.73
245.84,-9.16
254.31,-8.12
265.84,-7.19
278.79,-6.51
285.62,-6.25
295.08,-5.22
304.19,-6.12
314.61,-6.09
322.88,-5.59
332.94,-6.02
340.72,-5.42
348.3,-5.16
360.62,-6.38
367.54,-7.02
376.78,-7.64
385.82,-7.31
396.1,-6.49
415.85,-6.24
421.88,-5.95
430.04,-5.67
438.63,-5.38
448.89,-4.87
460.26,-4.97
480.97,-4.92
488.92,-4.82
500.78,-4.86
510.32,-4.82
519.68,-4.7
528.37,-4.53
540.91,-3.82
547.38,-3.13
553.98,-2.02
558.12,1.78
564.67,0.1
569.59,0.47
581.17,0.7
590.35,1.01
603.41,1.13
612.58,1.49
616.15,1.66
622.92,2.21
641.87,2.25
650.18,2.37
653.35,2.38
653.43,5.68
656.66,5.68
656.72,7.46
656.98,7.46
657.01,6.23
669.52,5.51
670.29,5.37
672.63,4.04
674.21,3.96
674.34,3.15
675.1,3.15
675.35,3.52
676.14,3.52
676.17,4.15
680.81,5.13
682.17,5.22
693.03,5.05
693.08,5.43
693.95,5.43
694.01,5.05
711.65,4.86
713.33,4.94
719.5,7.75
724.05,10.96
727.57,12.16
729.2,12.33
730.8,11.93
730.8,11.91
730.8,11.91
735.67,12.26
