x,y
-24.84,26.61
-12.65,26.55
-2.42,26.38
-2.35,26.63
1.63,26.64
2.65,26.55
3.48,26.64
3.48,26.79
3.48,26.64
3.74,26.62
9.27,26.56
9.32,26.41
15.12,26.04
19.85,24.38
27.23,24.16
37.54,21.27
46.07,20.24
50.38,17.58
59.76,15.08
71.81,14.72
73.77,14.3
84.33,14.43
92.62,14.17
97.43,13.17
98.83,13.13
101.45,13.7
110.71,13.93
122.01,13.4
126.4,13.44
127.53,13.74
130.55,13.62
132.28,13.34
143.37,13.25
154.45,13.11
162.0,12.85
165.76,11.86
169.57,11.48
169.87,10.9
172.19,10.1
173.03,10.39
173.08,10.35
173.2,11.6
179.36,11.65
179.78,10.87
183.12,10.94
186.39,11.72
190.53,11.65
193.33,10.93
196.4,9.7
202.41,9.97
206.75,9.16
210.12,9.61
211.96,9.96
212.76,12.51
216.45,11.78
216.85,10.02
223.43,9.82
228.92,9.33
234.54,9.44
241.19,10.66
241.61,9.75
247.36,9.67
252.38,9.67
252.4,9.65
255.01,9.95
256.3,9.69
261.74,10.7
263.76,10.92
269.52,10.94
270.11,13.63
278.56,13.19
278.73,14.39
279.79,14.41
279.93,13.22
281.66,13.92
281.74,13.32
283.42,14.55
283.59,15.77
286.81,18.59
290.59,18.56
297.25,22.2
301.36,22.71
306.2,25.29
313.9,25.28
323.47,25.53
334.23,25.99
337.88,26.1
347.91,26.52
347.94,26.7
350.84,31.7
350.84,26.7
364.36,33.63
365.37,26.79
371.96,26.73
374.36,26.75
374.51,27.06
375.23,26.94
375.51,28.88
375.59,28.89
375.59,26.58
385.58,26.4
389.84,26.33
389.84,26.35
389.84,26.33
392.85,26.4
