x,y
-47.6,3.7
-44.76,3.65
-44.67,3.5
-44.09,3.54
-39.61,3.64
-39.39,3.97
-37.48,3.98
-37.32,3.64
-32.18,3.72
-32.02,4.04
-27.7,4.07
-27.58,3.72
-20.28,3.89
-19.76,3.86
-19.46,4.0
-15.52,4.15
-8.09,8.02
-1.97,11.1
0.0,11.12
4.14,11.18
11.86,7.17
21.14,3.03
22.68,3.1
22.81,2.78
29.15,2.64
36.53,2.49
39.27,2.47
46.96,2.61
55.95,2.6
65.1,2.68
74.14,2.75
83.09,2.76
91.71,2.85
96.29,2.83
97.45,1.97
103.71,1.16
110.43,0.5
116.8,-0.05
120.83,-0.19
124.62,-0.26
130.15,-0.36
134.01,-0.42
140.03,-0.45
145.98,-0.57
149.56,-0.63
153.0,-0.7
159.37,-0.67
165.13,-0.78
171.08,-1.27
177.54,-1.64
184.45,-1.72
191.66,-2.14
198.76,-2.32
205.43,-2.47
212.13,-2.83
219.39,-2.88
227.05,-3.04
234.87,-3.12
242.65,-3.33
249.98,-3.28
257.07,-3.68
264.3,-3.87
270.57,-3.62
279.41,-3.9
287.3,-4.27
295.14,-4.06
302.95,-3.92
310.74,-4.2
318.61,-3.88
326.46,-3.89
334.29,-3.75
341.95,-3.91
349.58,-4.19
357.26,-4.1
364.99,-4.15
372.83,-4.27
380.76,-4.03
388.21,-4.19
395.53,-4.13
402.84,-3.98
410.12,-3.88
414.65,-3.79
421.81,-3.69
429.68,-3.43
437.54,-3.32
444.97,-3.26
449.31,-3.2
455.54,-3.15
461.67,-3.03
467.74,-3.06
473.97,-2.89
479.97,-2.61
486.11,-2.52
492.32,-2.15
498.5,-1.98
504.66,-1.81
510.57,-1.68
516.6,-1.55
522.71,-1.4
528.6,-1.08
534.47,-0.98
540.57,-0.98
546.32,-0.71
550.71,-0.62
557.18,-0.41
563.52,-0.15
567.4,0.04
568.66,0.27
575.09,0.81
578.14,1.32
579.91,2.67
584.57,2.24
589.15,2.53
593.07,2.02
599.02,2.06
606.7,1.85
607.76,1.19
608.67,1.02
610.41,1.42
613.0,1.61
617.93,1.34
623.28,1.17
624.54,0.48
630.56,0.21
635.83,0.25
639.92,0.27
643.99,0.38
647.7,2.05
650.02,1.92
652.44,1.66
656.13,1.35
661.0,1.48
666.66,1.6
668.57,1.67
672.67,1.82
676.05,1.95
679.21,2.21
681.51,2.19
685.22,2.32
689.52,2.25
693.45,2.19
695.62,2.24
703.41,2.15
711.99,2.07
717.79,2.12
721.79,2.0
730.56,2.11
738.11,2.27
742.61,2.04
747.05,1.82
749.75,1.93
753.77,1.78
758.15,1.75
763.37,1.77
765.69,1.73
769.14,1.76
774.52,2.1
778.79,2.03
786.58,2.14
793.01,2.09
799.56,2.11
804.97,2.09
808.51,1.94
811.66,1.94
813.58,1.92
816.8,1.89
820.68,1.79
824.99,1.81
828.36,1.71
830.92,1.71
835.31,1.67
837.0,1.74
839.71,1.76
843.41,1.58
846.19,1.58
849.01,1.59
853.31,1.73
854.92,1.66
858.94,1.48
862.25,1.52
864.97,1.49
869.56,1.51
874.14,1.56
878.63,1.55
881.37,1.46
885.84,1.49
891.92,1.57
898.06,1.57
903.59,1.76
908.62,1.93
912.81,1.78
915.15,1.25
919.04,1.21
921.73,0.84
925.92,0.48
926.59,0.21
927.67,-0.21
929.44,-0.2
931.69,-0.3
933.64,-0.35
937.56,-0.2
941.15,-0.26
942.84,0.32
944.85,1.45
953.77,1.38
962.98,1.47
971.9,1.18
981.74,1.31
988.8,1.21
992.49,1.11
995.82,0.59
999.7,0.78
1004.73,0.83
1010.89,0.55
1016.89,0.59
1022.97,0.69
1029.01,0.51
1035.1,0.51
1041.19,0.46
1047.27,0.49
1051.3,0.44
1054.32,0.78
1057.25,1.52
1062.41,1.51
1067.92,1.55
1073.97,1.67
1080.29,2.0
1087.5,2.03
1094.01,1.72
1095.47,0.64
1099.07,0.33
1102.0,0.58
1102.87,0.62
1103.89,1.33
1105.82,1.31
1111.24,1.87
1118.55,2.05
1123.66,2.0
1129.35,2.28
1134.68,2.82
1136.31,3.82
1138.28,4.07
1140.79,4.07
1144.74,4.14
1147.17,4.23
1155.08,4.42
1164.54,4.81
1166.4,4.92
1167.0,4.91
1174.89,5.02
1175.65,7.77
1175.67,11.28
1176.53,11.26
1176.54,4.32
1181.18,4.08
1181.28,3.78
1181.86,3.79
1188.6,3.94
1193.13,3.85
1193.76,3.84
1193.92,4.14
1194.02,4.15
1194.08,3.93
1194.71,3.89
1194.81,3.57
1202.04,3.36
1203.44,3.36
1207.07,3.31
1215.24,3.23
1215.92,3.31
