x,y
-110.6,91.4
-101.8,91.43
-93.5,91.54
-87.04,91.83
-73.98,92.77
-61.31,93.49
-52.07,93.89
-43.11,94.24
-32.75,94.65
-21.87,94.76
-11.9,94.99
-0.92,95.09
-0.49,95.01
0.94,95.12
0.94,95.32
0.94,95.12
0.96,95.16
0.97,95.16
1.67,95.07
2.18,87.93
4.12,87.97
13.61,87.94
21.88,87.92
41.42,87.62
50.7,87.64
61.97,87.68
71.43,87.7
82.76,87.54
87.54,85.94
95.56,85.87
102.95,85.35
109.03,85.35
115.5,84.86
125.51,84.68
127.84,84.4
131.68,83.71
136.52,80.96
140.92,80.62
143.27,80.64
143.55,78.93
150.65,79.28
150.82,78.14
153.82,77.96
154.14,79.08
156.05,79.43
166.09,79.82
174.86,79.48
177.14,80.08
179.46,79.08
181.31,78.14
187.72,76.05
190.07,76.17
193.78,76.11
197.9,75.26
200.36,75.84
202.59,76.14
204.55,75.87
207.45,74.63
209.2,73.28
213.77,73.12
217.55,73.06
220.52,73.45
224.59,73.2
228.2,73.38
230.64,74.13
234.4,73.46
239.14,73.35
243.79,72.88
248.72,72.94
253.4,72.88
261.17,73.23
262.75,73.17
266.58,73.66
269.41,73.19
271.32,72.72
273.92,73.21
276.95,73.99
280.32,74.93
281.8,75.63
286.41,75.09
288.57,76.89
289.23,76.93
289.29,74.53
291.43,74.48
291.56,75.35
295.01,75.26
301.5,81.74
303.17,81.77
303.57,83.33
304.29,83.6
309.6,95.1
317.95,95.23
326.73,95.29
326.79,95.8
327.33,95.7
327.33,95.7
327.33,95.9
327.34,95.74
330.14,95.97
333.52,105.67
333.58,106.93
333.98,107.14
