x,y
-32.63,3.25
-28.47,3.47
-19.99,3.65
-5.29,11.04
0.0,11.04
0.0,11.19
0.0,11.04
0.66,11.04
15.84,3.53
18.38,3.29
18.44,2.89
24.78,2.87
34.72,2.83
39.11,2.83
50.63,2.96
54.69,2.85
55.82,1.95
79.54,-0.05
90.17,0.33
99.82,0.35
109.83,0.35
120.22,0.31
130.47,0.12
140.99,-0.26
150.56,-0.91
160.42,-1.51
170.48,-2.23
180.18,-2.8
189.69,-3.05
199.71,-3.58
210.11,-4.52
220.36,-5.04
229.91,-4.68
239.98,-4.16
249.95,-4.01
260.1,-3.91
270.05,-3.88
280.13,-3.9
289.75,-4.04
300.16,-4.2
310.06,-4.11
319.6,-4.04
329.55,-3.73
339.53,-3.46
349.39,-3.21
358.98,-2.93
369.22,-2.64
379.26,-2.42
389.37,-2.21
399.56,-2.03
409.64,-1.94
419.62,-1.9
429.79,-1.83
439.62,-1.78
449.41,-1.72
458.8,-1.54
468.64,-1.48
508.6,-0.69
518.37,-0.56
527.83,-0.45
537.8,-0.41
547.54,-0.28
557.7,-0.13
567.5,0.06
577.54,0.23
587.72,0.34
596.53,0.36
605.5,0.34
615.02,0.36
624.87,0.36
634.68,0.36
644.66,0.36
654.08,0.36
663.84,0.36
672.75,0.35
700.0,0.37
720.0,0.38
740.0,0.35
760.0,0.37
780.0,0.4
799.83,0.43
817.17,0.44
825.63,0.44
835.49,0.44
846.97,0.44
857.04,0.44
866.43,0.32
876.55,0.28
886.34,0.32
896.24,0.42
905.96,0.44
915.41,0.45
925.43,0.45
935.18,0.45
945.21,0.45
955.4,0.45
964.77,0.45
974.77,0.43
985.08,0.38
995.37,-0.45
1005.89,-0.28
1015.76,0.02
1025.36,0.09
1034.74,0.15
1044.58,0.25
1054.55,0.31
1064.53,0.39
1074.68,0.44
1084.33,0.42
1093.66,0.46
1103.97,0.45
1104.2,0.45
1114.51,0.43
1114.57,0.43
1123.07,0.41
1123.5,0.41
1131.92,0.39
1132.61,0.39
1142.19,0.34
1142.99,0.33
1152.46,0.4
1152.93,0.4
1163.84,0.71
1167.54,2.24
1167.6,2.47
1168.49,2.89
1177.42,3.33
1185.07,4.06
1185.07,4.06
1185.07,4.26
1185.62,4.06
1186.59,7.94
1186.71,11.41
1187.36,11.41
1192.07,4.66
1192.09,4.38
1199.18,4.48
1199.29,4.81
1205.39,4.67
1205.46,4.38
1212.63,4.25
