x,y
-49.4,2.96
-21.22,3.1
-15.13,3.15
-5.3,10.23
0.0,10.27
0.0,10.47
0.0,10.27
1.55,10.27
15.36,3.17
16.82,3.04
21.6,3.06
39.42,2.98
51.81,3.08
61.49,3.13
61.75,2.91
62.16,2.91
62.39,3.15
65.16,3.13
67.02,2.93
70.06,2.91
72.14,2.88
72.77,2.92
72.8,2.77
74.78,2.52
75.31,3.03
76.47,3.02
76.5,2.73
77.46,2.73
78.05,3.34
79.18,3.37
84.5,3.74
87.24,2.1
96.86,0.36
103.97,-0.11
114.87,-0.45
119.61,-0.21
125.77,-0.21
135.1,0.1
143.05,0.04
153.7,-0.06
174.8,-1.9
188.05,-2.09
197.6,-0.37
205.13,-0.38
217.16,-0.25
227.39,-1.45
238.51,-2.02
252.3,-2.13
260.55,-1.71
272.45,-1.57
284.29,-1.87
299.71,-1.84
309.92,-1.97
312.93,-1.97
321.46,-2.02
335.15,-2.68
337.81,-2.65
343.15,-3.41
348.65,-3.92
353.91,-5.66
374.99,-5.79
377.71,-6.05
383.3,-6.18
397.9,-6.07
403.35,-5.97
408.9,-5.63
417.21,-5.45
428.15,-5.63
438.82,-5.87
445.55,-6.3
448.16,-6.52
453.35,-6.78
463.35,-6.71
474.73,-6.73
482.41,-6.26
492.71,-5.96
494.6,-5.04
496.69,-4.86
498.89,-4.61
500.98,-4.23
503.05,-3.74
505.14,-3.21
506.79,-2.9
508.71,-2.65
510.37,-2.1
512.15,-1.78
513.67,-1.68
515.11,-1.62
516.69,-1.45
518.13,-1.38
519.52,-1.34
520.88,-1.37
522.19,-1.33
523.53,-1.34
524.91,-1.31
526.27,-1.28
527.51,-1.23
528.76,-1.19
530.01,-1.13
531.26,-1.08
532.52,-1.06
533.67,-1.07
534.71,-0.99
535.75,-0.99
536.71,-0.9
537.73,-0.96
538.41,-0.88
539.1,-0.88
539.68,-0.86
540.15,-0.88
540.54,-0.89
540.99,-0.89
541.33,-0.88
541.5,-0.88
541.57,-0.9
553.42,3.62
567.34,2.52
576.13,2.44
589.1,2.36
601.26,2.3
613.34,2.51
627.12,2.26
637.62,2.57
649.35,2.16
666.23,3.4
679.19,2.71
696.6,2.72
711.51,3.31
717.3,3.31
730.55,3.19
740.33,3.11
750.77,3.07
756.31,3.23
773.26,3.4
786.62,3.97
800.34,2.27
811.23,0.55
812.83,-0.41
815.12,-0.92
819.05,-1.57
823.19,-1.65
828.11,-1.73
834.91,-2.83
839.11,-3.37
840.38,-2.21
841.49,-2.09
842.67,-1.63
843.83,-1.32
845.1,-1.24
846.35,-0.9
847.56,-0.75
848.62,-0.66
849.58,-0.63
850.3,-0.69
850.79,-0.68
850.93,-0.74
862.31,-1.4
875.46,-1.11
886.52,-0.85
896.6,-0.61
905.75,-0.53
914.86,-0.46
929.2,-0.81
929.32,-0.8
929.57,-0.8
929.89,-0.89
930.34,-0.96
930.91,-1.0
934.28,-1.0
935.2,-1.07
936.14,-1.09
937.06,-1.12
938.07,-1.06
939.14,-1.01
940.15,-1.07
941.27,-1.11
942.32,-1.09
943.51,-1.18
945.89,-1.13
947.04,-1.18
948.42,-1.2
949.79,-1.28
951.18,-1.33
954.02,-1.52
955.65,-1.61
957.24,-1.71
958.92,-1.88
962.64,-2.29
964.55,-2.73
966.57,-3.15
968.67,-3.43
970.94,-3.59
973.29,-3.79
975.74,-4.11
978.38,-4.38
981.04,-4.74
983.87,-5.17
986.64,-5.59
989.39,-5.78
992.15,-5.96
995.07,-5.9
997.89,-5.86
1003.24,-5.43
1005.85,-5.29
1008.44,-5.26
1013.1,-5.37
1015.26,-5.32
1019.09,-3.93
1020.78,-3.67
1023.25,-2.94
1038.85,-0.31
1043.37,2.08
1043.6,2.6
1049.98,2.81
1049.98,2.81
1049.98,3.01
1057.06,2.86
1057.27,11.13
1058.03,11.13
1059.53,8.03
1060.81,5.86
1077.34,4.97
