x,y
-57.82,3.59
-53.31,3.5
-53.26,3.35
-48.75,3.51
-40.54,3.61
-40.44,3.98
-35.12,4.02
-30.09,4.01
-30.09,4.01
-30.03,3.66
-21.36,3.46
-20.5,3.47
-20.39,4.3
-19.44,4.27
-12.03,7.87
-5.98,11.02
-0.69,10.8
-0.69,10.8
-0.69,10.95
0.02,11.01
7.02,7.57
13.18,4.65
14.64,4.56
14.72,3.9
14.86,3.9
14.91,3.63
15.98,3.59
20.97,3.64
22.06,3.63
22.75,3.33
23.55,3.36
24.98,3.81
31.0,3.83
38.8,3.67
41.48,3.28
43.16,3.32
45.61,3.73
52.17,3.66
60.12,3.71
61.24,3.18
61.59,3.17
62.46,3.71
64.4,3.67
66.47,3.47
69.44,3.44
71.58,3.46
72.11,3.45
72.23,3.25
72.76,3.26
72.84,3.09
73.39,3.16
73.44,2.89
75.7,2.85
76.51,2.88
80.53,3.32
86.32,3.31
88.16,2.72
93.03,1.82
96.28,1.8
96.48,1.62
103.13,0.24
106.12,-0.16
112.74,0.01
118.76,-0.29
121.52,-0.32
129.03,-0.67
134.6,-1.26
140.53,-1.82
146.51,-2.1
152.65,-2.43
158.82,-2.71
165.02,-3.28
171.06,-3.41
176.89,-3.47
185.29,-3.45
193.75,-3.57
202.7,-3.37
208.75,-2.99
217.95,-3.14
227.13,-2.69
233.21,-2.48
239.18,-2.38
248.28,-2.09
257.37,-2.12
263.49,-2.0
269.59,-1.93
275.72,-2.08
281.76,-2.05
290.92,-2.03
300.15,-1.88
306.25,-1.79
312.29,-1.82
318.37,-1.9
324.53,-2.1
330.55,-2.41
336.51,-2.78
342.65,-3.18
348.75,-3.18
354.9,-3.35
361.01,-3.39
367.01,-3.5
373.15,-3.77
376.16,-3.76
379.18,-3.98
381.01,-4.03
387.02,-4.07
392.68,-4.08
398.77,-4.04
404.8,-3.94
410.89,-3.96
416.93,-4.03
421.69,-4.35
426.03,-4.23
430.8,-4.39
438.04,-4.56
444.15,-4.37
453.28,-4.8
462.48,-4.94
471.68,-5.47
480.77,-5.05
486.85,-4.8
492.89,-4.25
495.95,-4.23
498.95,-3.68
501.97,-3.35
505.01,-2.53
508.0,-1.93
514.15,-1.2
520.23,-0.95
526.41,-0.84
532.41,-0.81
538.48,-0.73
544.51,-0.52
547.49,-0.4
551.87,-0.38
554.73,0.22
557.46,1.47
558.63,1.51
559.7,3.95
565.45,3.75
571.23,3.54
574.59,3.46
582.41,3.43
589.08,3.48
595.74,3.51
602.13,3.51
609.61,3.54
615.49,3.59
620.05,3.32
621.67,3.06
629.66,3.12
638.27,3.39
638.92,3.67
643.24,3.75
648.62,3.74
655.4,3.6
656.07,3.24
658.65,3.16
666.7,3.17
676.08,3.13
682.02,3.01
689.73,2.86
692.03,2.87
695.33,3.1
700.91,3.22
706.56,3.28
711.85,3.04
715.91,2.98
720.8,2.94
726.63,2.84
733.08,2.89
738.85,3.08
743.67,3.2
745.93,3.3
750.83,3.06
756.33,3.04
759.24,3.05
763.69,3.04
768.34,2.95
774.34,2.98
779.69,2.89
786.4,2.73
788.8,2.63
795.47,2.45
802.16,2.7
804.29,1.19
805.55,0.37
806.87,0.04
814.02,-0.32
819.8,-0.79
825.89,-1.85
831.78,-1.88
837.38,-2.12
840.28,-1.87
843.59,-1.77
849.24,-1.58
854.83,-1.37
860.51,-1.19
865.63,-0.89
871.11,-0.26
874.32,0.64
875.45,2.03
882.14,2.11
888.26,2.32
895.21,2.33
901.16,1.98
906.3,1.88
911.91,1.78
912.92,0.11
919.26,-0.98
924.61,-1.17
929.81,-1.22
935.42,-1.26
941.28,-1.3
946.43,-1.62
949.64,-1.9
954.27,-2.32
963.3,-2.73
972.26,-3.06
981.35,-3.69
990.4,-3.84
999.56,-4.29
1002.6,-4.58
1005.62,-5.11
1008.64,-5.35
1011.63,-4.48
1014.62,-3.68
1017.55,-3.32
1020.94,-2.74
1023.74,-2.06
1026.89,-1.53
1030.43,-1.17
1033.23,-0.6
1037.52,2.23
1039.96,2.6
1042.36,2.72
1047.69,2.81
1048.22,2.93
1048.22,2.78
1048.22,2.78
1050.57,2.71
1055.04,2.73
1055.05,2.92
1055.19,2.92
1055.27,2.76
1061.14,3.24
1061.16,3.24
1061.39,2.9
1061.42,3.08
1062.08,3.05
1063.48,7.67
1063.49,11.19
1064.14,11.2
1064.22,5.06
1072.07,5.08
1072.09,4.91
