x,y
-35.68,4.52
-26.4,4.31
-17.19,4.24
-8.31,4.23
-0.44,4.12
-0.41,4.38
0.36,11.54
1.06,11.55
1.08,7.84
1.51,3.66
1.54,3.74
1.54,3.89
1.54,3.74
7.0,3.58
14.39,3.45
16.04,3.06
17.55,3.51
22.24,3.61
26.07,3.73
30.65,3.8
30.66,4.12
30.93,4.17
30.99,3.98
34.41,4.01
38.63,4.04
38.64,3.64
42.87,3.73
47.05,3.64
47.66,3.6
47.67,3.75
47.82,3.75
47.83,3.72
50.36,3.6
50.6,3.91
50.76,3.91
50.96,3.57
52.25,3.54
52.26,2.64
52.91,2.45
52.92,1.55
53.42,1.55
53.43,0.95
56.29,0.43
62.11,0.65
68.27,0.12
74.31,-0.43
77.97,-0.75
81.85,-0.81
85.56,-0.95
91.22,-1.27
97.02,-1.41
102.97,-1.71
109.09,-1.47
115.18,-3.28
121.33,-3.09
127.3,-3.47
131.25,-3.52
137.22,-3.17
143.05,-3.05
149.12,-2.14
153.23,-1.29
157.19,-1.57
161.19,-1.19
163.24,-1.66
167.49,-1.86
169.8,-1.98
177.88,-2.46
186.96,-3.79
191.25,-3.4
195.62,-3.01
199.95,-2.57
206.43,-2.13
212.9,-3.55
219.28,-4.18
225.64,-4.1
232.12,-3.59
238.71,-2.64
245.19,-2.56
251.57,-3.0
257.98,-2.82
264.2,-1.74
270.3,-1.36
276.46,-1.13
280.51,-2.08
284.62,-1.4
288.2,-0.96
289.97,-0.81
291.99,-0.58
294.04,-0.49
302.77,0.04
311.99,0.27
320.7,0.56
329.99,0.87
337.19,1.07
340.19,2.57
342.86,2.57
347.86,2.97
355.33,2.82
361.04,2.84
367.13,2.84
373.12,2.74
383.01,2.91
391.12,2.87
401.3,2.87
408.79,2.83
417.19,2.73
423.9,2.66
431.66,2.67
439.7,2.7
448.51,2.83
449.47,4.11
450.73,4.13
456.83,4.34
456.93,4.41
457.8,4.42
459.95,4.41
463.59,4.47
472.45,4.61
473.92,4.58
475.94,4.62
478.48,4.74
487.7,4.88
496.95,4.94
505.93,5.01
507.92,5.02
515.0,5.11
524.44,5.22
534.25,5.46
534.26,5.5
536.25,5.48
536.62,5.45
540.38,5.52
544.11,5.56
544.91,5.67
549.18,5.8
552.94,5.71
552.95,5.67
553.1,5.67
553.11,5.63
553.87,5.77
553.87,5.92
553.87,5.77
554.64,5.75
554.66,11.46
555.18,11.46
555.2,7.97
555.67,6.48
560.59,6.35
561.74,6.34
565.91,6.18
566.55,6.04
574.33,6.17
581.78,6.08
589.61,5.81
589.91,6.01
593.57,6.12
